scenario,sam_util,yh_util,yd_util,ys_util,gen_sam,gen_yh,gen_yd,gen_ys,gen_bd,SOx_total,NOx_total,dust_total,social_cost_krw,gen_cost_krw,total_cost_krw
S0_normal,0.576,0.816,0.675,0.84,23373.0,66582.0,4440.0,11354.0,857.0,21009.0,28014.0,6473.0,75158254.0,6998788982.0,7073947236.0
S0_normal,0.5,0.733,0.675,0.742,20305.0,59819.0,4440.0,10036.0,12006.0,20423.0,28193.0,6362.0,75160373.0,7612003797.0,7687164169.0
S0_normal,0.5,0.774,0.675,0.548,20305.0,63201.0,4440.0,7400.0,11260.0,20445.0,28200.0,6335.0,75165808.0,7570984120.0,7646149927.0
S0_normal,0.538,0.774,0.9,0.548,21839.0,63201.0,5921.0,7400.0,8246.0,20510.0,28173.0,6391.0,75185595.0,7412597570.0,7487783165.0
S0_normal,0.538,0.733,0.9,0.742,21839.0,59819.0,5921.0,10036.0,8992.0,20488.0,28170.0,6418.0,75187235.0,7453617247.0,7528804482.0
S0_normal,0.5,0.65,0.9,0.548,20305.0,53056.0,5921.0,7400.0,19925.0,20250.0,28160.0,6600.0,75187810.0,8054937176.0,8130124986.0
S0_normal,0.5,0.65,0.788,0.548,20305.0,53056.0,5181.0,7400.0,20665.0,20250.0,28186.0,6555.0,75208570.0,8091941173.0,8167149743.0
S0_normal,0.5,0.65,0.675,0.742,20305.0,53056.0,4440.0,10036.0,18769.0,20226.0,28198.0,6539.0,75210408.0,7983977830.0,8059188238.0
S0_normal,0.5,0.65,0.562,0.645,20305.0,53056.0,3700.0,8718.0,20827.0,20240.0,28191.0,6551.0,75210578.0,8093465498.0,8168676076.0
S0_normal,0.5,0.691,0.562,0.742,20305.0,56437.0,3700.0,10036.0,16128.0,20232.0,28230.0,6458.0,75218366.0,7834994811.0,7910213177.0
S0_normal,0.5,0.733,0.562,0.45,20305.0,59819.0,3700.0,6083.0,16700.0,20449.0,28183.0,6453.0,75223339.0,7866458804.0,7941682143.0
S0_normal,0.5,0.774,0.9,0.45,20305.0,63201.0,5921.0,6083.0,11098.0,20446.0,28195.0,6465.0,75257704.0,7569459795.0,7644717499.0
S0_normal,0.538,0.691,0.675,0.45,21839.0,56437.0,4440.0,6083.0,17807.0,20309.0,28208.0,6525.0,75261502.0,7931063268.0,8006324770.0
S0_normal,0.538,0.774,0.675,0.84,21839.0,63201.0,4440.0,11354.0,5773.0,20483.0,28239.0,6330.0,75263849.0,7269154554.0,7344418403.0
S0_normal,0.576,0.816,0.788,0.742,23373.0,66582.0,5181.0,10036.0,1435.0,21014.0,28060.0,6484.0,75268396.0,7034268655.0,7109537051.0
S0_normal,0.5,0.691,0.9,0.742,20305.0,56437.0,5921.0,10036.0,13908.0,20229.0,28240.0,6502.0,75272938.0,7723982819.0,7799255757.0
S0_normal,0.5,0.733,0.45,0.548,20305.0,59819.0,2960.0,7400.0,16122.0,20450.0,28242.0,6366.0,75282729.0,7830979131.0,7906261860.0
S0_normal,0.538,0.774,0.788,0.548,21839.0,63201.0,5181.0,7400.0,8986.0,20509.0,28238.0,6346.0,75287518.0,7449601567.0,7524889085.0
S0_normal,0.538,0.774,0.562,0.645,21839.0,63201.0,3700.0,8718.0,9149.0,20500.0,28242.0,6342.0,75289527.0,7451125891.0,7526415418.0
S0_normal,0.5,0.65,0.562,0.742,20305.0,53056.0,3700.0,10036.0,19510.0,20232.0,28230.0,6551.0,75290181.0,8020981828.0,8096272008.0
S0_normal,0.5,0.774,0.45,0.742,20305.0,63201.0,2960.0,10036.0,10105.0,20429.0,28270.0,6329.0,75302391.0,7500024774.0,7575327165.0
S0_normal,0.5,0.774,0.562,0.548,20305.0,63201.0,3700.0,7400.0,12001.0,20451.0,28266.0,6347.0,75319668.0,7607988117.0,7683307785.0
S0_normal,0.538,0.65,0.675,0.45,21839.0,53056.0,4440.0,6083.0,21189.0,20309.0,28208.0,6618.0,75333317.0,8117050285.0,8192383602.0
S0_normal,0.5,0.774,0.45,0.645,20305.0,63201.0,2960.0,8718.0,11423.0,20437.0,28285.0,6329.0,75339863.0,7572508444.0,7647848307.0
S0_normal,0.538,0.691,0.562,0.45,21839.0,56437.0,3700.0,6083.0,18547.0,20314.0,28240.0,6537.0,75341275.0,7968067265.0,8043408540.0
S0_normal,0.5,0.774,0.788,0.45,20305.0,63201.0,5181.0,6083.0,11838.0,20446.0,28256.0,6420.0,75352552.0,7606463793.0,7681816344.0
S0_normal,0.538,0.691,0.45,0.548,21839.0,56437.0,2960.0,7400.0,17970.0,20316.0,28299.0,6450.0,75400665.0,7932587592.0,8007988257.0
S0_normal,0.5,0.774,0.675,0.45,20305.0,63201.0,4440.0,6083.0,12578.0,20443.0,28284.0,6409.0,75401617.0,7643467790.0,7718869407.0
S0_normal,0.5,0.733,0.9,0.742,20305.0,59819.0,5921.0,10036.0,10526.0,20426.0,28288.0,6418.0,75408818.0,7537995802.0,7613404621.0
S0_normal,0.576,0.816,0.675,0.45,23373.0,66582.0,4440.0,6083.0,6128.0,21032.0,28099.0,6552.0,75411975.0,7288723662.0,7364135636.0
S0_normal,0.576,0.816,0.675,0.742,23373.0,66582.0,4440.0,10036.0,2175.0,21012.0,28136.0,6473.0,75420864.0,7071272652.0,7146693516.0
S0_normal,0.5,0.774,0.675,0.645,20305.0,63201.0,4440.0,8718.0,9943.0,20431.0,28329.0,6330.0,75431338.0,7498500450.0,7573931787.0
S0_normal,0.538,0.774,0.9,0.84,21839.0,63201.0,5921.0,11354.0,4293.0,20485.0,28299.0,6386.0,75436357.0,7195146560.0,7270582917.0
S0_normal,0.5,0.774,0.45,0.45,20305.0,63201.0,2960.0,6083.0,14059.0,20449.0,28306.0,6409.0,75450603.0,7717475784.0,7792926387.0
S0_normal,0.538,0.774,0.788,0.645,21839.0,63201.0,5181.0,8718.0,7668.0,20496.0,28323.0,6341.0,75457739.0,7377117897.0,7452575636.0
S0_normal,0.5,0.733,0.45,0.742,20305.0,59819.0,2960.0,10036.0,13486.0,20429.0,28333.0,6361.0,75461257.0,7686011791.0,7761473048.0
S0_normal,0.538,0.65,0.45,0.548,21839.0,53056.0,2960.0,7400.0,21351.0,20316.0,28299.0,6544.0,75472480.0,8118574609.0,8194047089.0
S0_normal,0.5,0.774,0.562,0.45,20305.0,63201.0,3700.0,6083.0,13318.0,20449.0,28316.0,6421.0,75481390.0,7680471787.0,7755953176.0
S0_normal,0.5,0.774,0.9,0.548,20305.0,63201.0,5921.0,7400.0,9780.0,20447.0,28330.0,6391.0,75488341.0,7496976125.0,7572464467.0
S0_normal,0.5,0.733,0.675,0.548,20305.0,59819.0,4440.0,7400.0,14642.0,20445.0,28341.0,6367.0,75491278.0,7756971137.0,7832462414.0
S0_normal,0.5,0.691,0.9,0.645,20305.0,56437.0,5921.0,8718.0,15226.0,20237.0,28344.0,6502.0,75498599.0,7796466489.0,7871965088.0
S0_normal,0.538,0.774,0.788,0.84,21839.0,63201.0,5181.0,11354.0,5033.0,20485.0,28346.0,6341.0,75501292.0,7232150557.0,7307651849.0
S0_normal,0.576,0.816,0.562,0.742,23373.0,66582.0,3700.0,10036.0,2915.0,21018.0,28169.0,6485.0,75502950.0,7108276649.0,7183779599.0
S0_normal,0.538,0.774,0.562,0.84,21839.0,63201.0,3700.0,11354.0,6513.0,20489.0,28347.0,6342.0,75506944.0,7306158551.0,7381665496.0
S0_normal,0.538,0.733,0.675,0.84,21839.0,59819.0,4440.0,11354.0,9154.0,20483.0,28341.0,6362.0,75507246.0,7455141571.0,7530648817.0
S0_normal,0.5,0.774,0.788,0.548,20305.0,63201.0,5181.0,7400.0,10520.0,20447.0,28356.0,6346.0,75509101.0,7533980123.0,7609489224.0
S0_normal,0.5,0.774,0.562,0.645,20305.0,63201.0,3700.0,8718.0,10683.0,20437.0,28361.0,6342.0,75511110.0,7535504447.0,7611015557.0
S0_normal,0.576,0.816,0.675,0.548,23373.0,66582.0,4440.0,7400.0,4811.0,21034.0,28172.0,6478.0,75512030.0,7216239992.0,7291752021.0
S0_normal,0.5,0.691,0.788,0.645,20305.0,56437.0,5181.0,8718.0,15966.0,20237.0,28371.0,6457.0,75519359.0,7833470486.0,7908989845.0
S0_normal,0.5,0.733,0.9,0.645,20305.0,59819.0,5921.0,8718.0,11844.0,20434.0,28339.0,6418.0,75520378.0,7610479472.0,7685999851.0
S0_normal,0.576,0.816,0.45,0.742,23373.0,66582.0,2960.0,10036.0,3655.0,21018.0,28186.0,6473.0,75528404.0,7145280646.0,7220809050.0
S0_normal,0.538,0.774,0.45,0.84,21839.0,63201.0,2960.0,11354.0,7253.0,20488.0,28367.0,6329.0,75539329.0,7343162548.0,7418701877.0
S0_normal,0.5,0.774,0.45,0.548,20305.0,63201.0,2960.0,7400.0,12741.0,20450.0,28375.0,6335.0,75540780.0,7644992114.0,7720532894.0
S0_normal,0.5,0.733,0.788,0.742,20305.0,59819.0,5181.0,10036.0,11266.0,20425.0,28369.0,6373.0,75546652.0,7574999800.0,7650546451.0
S0_normal,0.576,0.816,0.9,0.45,23373.0,66582.0,5921.0,6083.0,4648.0,21035.0,28147.0,6609.0,75559751.0,7214715667.0,7290275418.0
S0_normal,0.5,0.65,0.9,0.645,20305.0,53056.0,5921.0,8718.0,18607.0,20237.0,28344.0,6595.0,75570413.0,7982453506.0,8058023920.0
S0_normal,0.5,0.733,0.562,0.548,20305.0,59819.0,3700.0,7400.0,15382.0,20451.0,28373.0,6379.0,75571050.0,7793975134.0,7869546184.0
S0_normal,0.5,0.733,0.9,0.45,20305.0,59819.0,5921.0,6083.0,14480.0,20446.0,28337.0,6497.0,75583174.0,7755446812.0,7831029986.0
S0_normal,0.5,0.733,0.675,0.645,20305.0,59819.0,4440.0,8718.0,13324.0,20431.0,28392.0,6362.0,75590203.0,7684487467.0,7760077670.0
S0_normal,0.5,0.65,0.788,0.645,20305.0,53056.0,5181.0,8718.0,19347.0,20237.0,28371.0,6550.0,75591173.0,8019457503.0,8095048677.0
S0_normal,0.5,0.691,0.788,0.742,20305.0,56437.0,5181.0,10036.0,14648.0,20228.0,28410.0,6457.0,75598961.0,7760986816.0,7836585777.0
S0_normal,0.5,0.733,0.788,0.45,20305.0,59819.0,5181.0,6083.0,15220.0,20446.0,28363.0,6452.0,75603934.0,7792450809.0,7868054743.0
S0_normal,0.538,0.691,0.675,0.548,21839.0,56437.0,4440.0,7400.0,16489.0,20310.0,28398.0,6451.0,75609214.0,7858579598.0,7934188811.0
S0_normal,0.5,0.733,0.788,0.548,20305.0,59819.0,5181.0,7400.0,13902.0,20447.0,28409.0,6378.0,75646382.0,7719967139.0,7795613521.0
S0_normal,0.5,0.733,0.9,0.548,20305.0,59819.0,5921.0,7400.0,13162.0,20447.0,28393.0,6423.0,75647207.0,7682963142.0,7758610349.0
S0_normal,0.576,0.816,0.562,0.84,23373.0,66582.0,3700.0,11354.0,1597.0,21015.0,28238.0,6485.0,75647420.0,7035792979.0,7111440398.0
S0_normal,0.5,0.65,0.9,0.742,20305.0,53056.0,5921.0,10036.0,17289.0,20229.0,28384.0,6595.0,75650015.0,7909969836.0,7985619852.0
S0_normal,0.576,0.816,0.675,0.645,23373.0,66582.0,4440.0,8718.0,3493.0,21020.0,28245.0,6473.0,75657350.0,7143756322.0,7219413672.0
S0_normal,0.5,0.733,0.45,0.645,20305.0,59819.0,2960.0,8718.0,14804.0,20437.0,28427.0,6361.0,75665333.0,7758495461.0,7834160793.0
S0_normal,0.5,0.65,0.788,0.742,20305.0,53056.0,5181.0,10036.0,18029.0,20228.0,28410.0,6550.0,75670775.0,7946973833.0,8022644609.0
S0_normal,0.538,0.65,0.675,0.548,21839.0,53056.0,4440.0,7400.0,19871.0,20310.0,28398.0,6544.0,75681028.0,8044566615.0,8120247643.0
S0_normal,0.576,0.816,0.45,0.645,23373.0,66582.0,2960.0,8718.0,4973.0,21026.0,28258.0,6473.0,75686085.0,7217764316.0,7293450401.0
S0_normal,0.538,0.691,0.562,0.548,21839.0,56437.0,3700.0,7400.0,17230.0,20316.0,28429.0,6463.0,75688986.0,7895583595.0,7971272581.0
S0_normal,0.5,0.691,0.45,0.84,20305.0,56437.0,2960.0,11354.0,15550.0,20229.0,28457.0,6445.0,75689663.0,7799515138.0,7875204801.0
S0_normal,0.576,0.816,0.45,0.548,23373.0,66582.0,2960.0,7400.0,6291.0,21039.0,28255.0,6478.0,75689729.0,7290247986.0,7365937715.0
S0_normal,0.576,0.816,0.562,0.45,23373.0,66582.0,3700.0,6083.0,6869.0,21038.0,28228.0,6565.0,75700116.0,7325727659.0,7401427775.0
S0_normal,0.538,0.691,0.9,0.45,21839.0,56437.0,5921.0,6083.0,16327.0,20311.0,28393.0,6581.0,75701110.0,7857055274.0,7932756383.0
S0_normal,0.576,0.816,0.9,0.548,23373.0,66582.0,5921.0,7400.0,3330.0,21036.0,28246.0,6534.0,75714354.0,7142231997.0,7217946352.0
S0_normal,0.538,0.691,0.788,0.45,21839.0,56437.0,5181.0,6083.0,17067.0,20311.0,28420.0,6536.0,75721870.0,7894059271.0,7969781140.0
S0_normal,0.5,0.733,0.675,0.84,20305.0,59819.0,4440.0,11354.0,10688.0,20420.0,28460.0,6362.0,75728829.0,7539520127.0,7615248956.0
S0_normal,0.538,0.733,0.9,0.84,21839.0,59819.0,5921.0,11354.0,7674.0,20485.0,28427.0,6418.0,75734471.0,7381133577.0,7456868048.0
S0_normal,0.5,0.733,0.562,0.742,20305.0,59819.0,3700.0,10036.0,12746.0,20429.0,28464.0,6374.0,75749578.0,7649007794.0,7724757371.0
S0_normal,0.538,0.774,0.675,0.45,21839.0,63201.0,4440.0,6083.0,11044.0,20506.0,28433.0,6409.0,75750922.0,7559089234.0,7634840156.0
S0_normal,0.576,0.816,0.45,0.45,23373.0,66582.0,2960.0,6083.0,7609.0,21038.0,28257.0,6552.0,75751438.0,7362731656.0,7438483094.0
S0_normal,0.576,0.816,0.788,0.548,23373.0,66582.0,5181.0,7400.0,4071.0,21036.0,28284.0,6489.0,75759537.0,7179235995.0,7254995532.0
S0_normal,0.538,0.65,0.562,0.548,21839.0,53056.0,3700.0,7400.0,20611.0,20316.0,28429.0,6556.0,75760801.0,8081570612.0,8157331412.0
S0_normal,0.5,0.65,0.45,0.84,20305.0,53056.0,2960.0,11354.0,18932.0,20229.0,28457.0,6538.0,75761478.0,7985502155.0,8061263632.0
S0_normal,0.576,0.816,0.562,0.645,23373.0,66582.0,3700.0,8718.0,4233.0,21026.0,28289.0,6485.0,75761546.0,7180760319.0,7256521865.0
S0_normal,0.538,0.691,0.675,0.742,21839.0,56437.0,4440.0,10036.0,13854.0,20289.0,28478.0,6446.0,75766156.0,7713612258.0,7789378414.0
S0_normal,0.576,0.816,0.562,0.548,23373.0,66582.0,3700.0,7400.0,5551.0,21039.0,28287.0,6490.0,75769188.0,7253243989.0,7329013177.0
S0_normal,0.538,0.65,0.9,0.45,21839.0,53056.0,5921.0,6083.0,19709.0,20311.0,28393.0,6674.0,75772924.0,8043042291.0,8118815215.0
S0_normal,0.576,0.816,0.9,0.645,23373.0,66582.0,5921.0,8718.0,2013.0,21023.0,28283.0,6529.0,75780870.0,7069748327.0,7145529197.0
S0_normal,0.538,0.691,0.45,0.645,21839.0,56437.0,2960.0,8718.0,16652.0,20302.0,28483.0,6445.0,75783269.0,7860103922.0,7935887191.0
S0_normal,0.538,0.774,0.9,0.45,21839.0,63201.0,5921.0,6083.0,9564.0,20508.0,28432.0,6465.0,75793328.0,7485081240.0,7560874568.0
S0_normal,0.538,0.65,0.788,0.45,21839.0,53056.0,5181.0,6083.0,20449.0,20311.0,28420.0,6629.0,75793684.0,8080046288.0,8155839972.0
S0_normal,0.576,0.816,0.788,0.45,23373.0,66582.0,5181.0,6083.0,5388.0,21034.0,28277.0,6564.0,75802072.0,7251719665.0,7327521736.0
S0_normal,0.576,0.816,0.788,0.645,23373.0,66582.0,5181.0,8718.0,2753.0,21022.0,28310.0,6484.0,75803943.0,7106752325.0,7182556268.0
S0_normal,0.538,0.65,0.45,0.645,21839.0,53056.0,2960.0,8718.0,20033.0,20302.0,28483.0,6538.0,75855083.0,8046090939.0,8121946022.0
S0_normal,0.538,0.691,0.45,0.742,21839.0,56437.0,2960.0,10036.0,15334.0,20294.0,28523.0,6445.0,75862871.0,7787620252.0,7863483123.0
S0_normal,0.538,0.733,0.45,0.45,21839.0,59819.0,2960.0,6083.0,15906.0,20511.0,28476.0,6440.0,75867844.0,7819084245.0,7894952089.0
S0_normal,0.5,0.691,0.675,0.84,20305.0,56437.0,4440.0,11354.0,14070.0,20224.0,28543.0,6446.0,75872068.0,7725507144.0,7801379212.0
S0_normal,0.5,0.733,0.45,0.84,20305.0,59819.0,2960.0,11354.0,12169.0,20426.0,28529.0,6361.0,75876807.0,7613528121.0,7689404928.0
S0_normal,0.538,0.733,0.45,0.742,21839.0,59819.0,2960.0,10036.0,11952.0,20491.0,28517.0,6361.0,75884650.0,7601633235.0,7677517885.0
S0_normal,0.538,0.733,0.788,0.84,21839.0,59819.0,5181.0,11354.0,8414.0,20485.0,28515.0,6373.0,75886450.0,7418137574.0,7494024025.0
S0_normal,0.538,0.774,0.45,0.548,21839.0,63201.0,2960.0,7400.0,11206.0,20513.0,28524.0,6335.0,75890085.0,7560613558.0,7636503643.0
S0_normal,0.538,0.733,0.675,0.742,21839.0,59819.0,4440.0,10036.0,10472.0,20486.0,28526.0,6362.0,75902037.0,7527625241.0,7603527278.0
S0_normal,0.538,0.774,0.562,0.45,21839.0,63201.0,3700.0,6083.0,11784.0,20511.0,28500.0,6421.0,75904783.0,7596093231.0,7671998014.0
S0_normal,0.5,0.733,0.562,0.84,20305.0,59819.0,3700.0,11354.0,11428.0,20426.0,28547.0,6374.0,75925675.0,7576524124.0,7652449799.0
S0_normal,0.5,0.733,0.562,0.645,20305.0,59819.0,3700.0,8718.0,14064.0,20437.0,28545.0,6374.0,75927510.0,7721491464.0,7797418974.0
S0_normal,0.538,0.65,0.45,0.742,21839.0,53056.0,2960.0,10036.0,18715.0,20294.0,28523.0,6538.0,75934685.0,7973607269.0,8049541954.0
S0_normal,0.538,0.691,0.9,0.742,21839.0,56437.0,5921.0,10036.0,12374.0,20291.0,28541.0,6502.0,75943934.0,7639604264.0,7715548198.0
S0_normal,0.576,0.816,0.45,0.84,23373.0,66582.0,2960.0,11354.0,2337.0,21015.0,28393.0,6473.0,75968321.0,7072796976.0,7148765297.0
S0_normal,0.5,0.65,0.675,0.84,20305.0,53056.0,4440.0,11354.0,17452.0,20224.0,28556.0,6539.0,75970026.0,7911494160.0,7987464187.0
S0_normal,0.5,0.691,0.562,0.84,20305.0,56437.0,3700.0,11354.0,14810.0,20229.0,28587.0,6458.0,75977984.0,7762511141.0,7838489125.0
S0_normal,0.538,0.774,0.675,0.548,21839.0,63201.0,4440.0,7400.0,9726.0,20507.0,28568.0,6335.0,75981560.0,7486605564.0,7562587124.0
S0_normal,0.538,0.691,0.675,0.645,21839.0,56437.0,4440.0,8718.0,15172.0,20297.0,28582.0,6446.0,75991817.0,7786095928.0,7862087745.0
S0_normal,0.538,0.733,0.9,0.548,21839.0,59819.0,5921.0,7400.0,11628.0,20510.0,28543.0,6423.0,75996512.0,7598584587.0,7674581099.0
S0_normal,0.651,0.857,0.562,0.45,26442.0,69964.0,3700.0,6083.0,419.0,21500.0,27716.0,8081.0,76007269.0,6970983531.0,7046990800.0
S0_normal,0.538,0.733,0.675,0.645,21839.0,59819.0,4440.0,8718.0,11790.0,20494.0,28577.0,6362.0,76013596.0,7600108911.0,7676122507.0
S0_normal,0.538,0.691,0.9,0.548,21839.0,56437.0,5921.0,7400.0,15009.0,20313.0,28583.0,6507.0,76048821.0,7784571604.0,7860620425.0
S0_normal,0.5,0.65,0.562,0.84,20305.0,53056.0,3700.0,11354.0,18192.0,20229.0,28587.0,6551.0,76049799.0,7948498158.0,8024547956.0
S0_normal,0.5,0.733,0.788,0.645,20305.0,59819.0,5181.0,8718.0,12584.0,20434.0,28604.0,6373.0,76050570.0,7647483470.0,7723534040.0
S0_normal,0.5,0.691,0.9,0.84,20305.0,56437.0,5921.0,11354.0,12590.0,20226.0,28608.0,6502.0,76054141.0,7651499149.0,7727553290.0
S0_normal,0.538,0.774,0.562,0.548,21839.0,63201.0,3700.0,7400.0,10466.0,20513.0,28600.0,6347.0,76061332.0,7523609561.0,7599670893.0
S0_normal,0.538,0.65,0.675,0.645,21839.0,53056.0,4440.0,8718.0,18553.0,20297.0,28582.0,6539.0,76063632.0,7972082945.0,8048146577.0
S0_normal,0.538,0.691,0.788,0.548,21839.0,56437.0,5181.0,7400.0,15749.0,20312.0,28609.0,6462.0,76069581.0,7821575601.0,7897645182.0
S0_normal,0.538,0.691,0.562,0.645,21839.0,56437.0,3700.0,8718.0,15912.0,20303.0,28614.0,6458.0,76071590.0,7823099925.0,7899171515.0
S0_normal,0.5,0.691,0.788,0.84,20305.0,56437.0,5181.0,11354.0,13330.0,20226.0,28634.0,6457.0,76074901.0,7688503146.0,7764578047.0
S0_normal,0.538,0.733,0.675,0.45,21839.0,59819.0,4440.0,6083.0,14426.0,20506.0,28575.0,6441.0,76076392.0,7745076251.0,7821152643.0
S0_normal,0.538,0.774,0.788,0.45,21839.0,63201.0,5181.0,6083.0,10304.0,20508.0,28590.0,6420.0,76094216.0,7522085237.0,7598179453.0
S0_normal,0.538,0.733,0.562,0.742,21839.0,59819.0,3700.0,10036.0,11212.0,20491.0,28613.0,6374.0,76098883.0,7564629238.0,7640728121.0
S0_normal,0.538,0.65,0.9,0.548,21839.0,53056.0,5921.0,7400.0,18391.0,20313.0,28583.0,6600.0,76120635.0,7970558621.0,8046679256.0
S0_normal,0.538,0.774,0.45,0.45,21839.0,63201.0,2960.0,6083.0,12524.0,20511.0,28608.0,6409.0,76125894.0,7633097228.0,7709223123.0
S0_normal,0.538,0.691,0.9,0.645,21839.0,56437.0,5921.0,8718.0,13691.0,20299.0,28624.0,6502.0,76126162.0,7712087934.0,7788214095.0
S0_normal,0.538,0.733,0.675,0.548,21839.0,59819.0,4440.0,7400.0,13108.0,20507.0,28631.0,6367.0,76140425.0,7672592581.0,7748733006.0
S0_normal,0.538,0.65,0.788,0.548,21839.0,53056.0,5181.0,7400.0,19131.0,20312.0,28609.0,6555.0,76141395.0,8007562618.0,8083704013.0
S0_normal,0.538,0.65,0.675,0.742,21839.0,53056.0,4440.0,10036.0,17235.0,20289.0,28622.0,6539.0,76143234.0,7899599275.0,7975742509.0
S0_normal,0.538,0.65,0.562,0.645,21839.0,53056.0,3700.0,8718.0,19293.0,20303.0,28614.0,6551.0,76143404.0,8009086942.0,8085230346.0
S0_normal,0.538,0.691,0.562,0.742,21839.0,56437.0,3700.0,10036.0,14594.0,20294.0,28653.0,6458.0,76151192.0,7750616255.0,7826767447.0
S0_normal,0.538,0.774,0.45,0.645,21839.0,63201.0,2960.0,8718.0,9889.0,20499.0,28654.0,6329.0,76155615.0,7488129888.0,7564285503.0
S0_normal,0.538,0.733,0.562,0.45,21839.0,59819.0,3700.0,6083.0,15166.0,20511.0,28606.0,6453.0,76156165.0,7782080248.0,7858236413.0
S0_normal,0.576,0.774,0.675,0.742,23373.0,63201.0,4440.0,10036.0,5556.0,21012.0,28483.0,6501.0,76179363.0,7257259669.0,7333439031.0
S0_normal,0.5,0.733,0.788,0.84,20305.0,59819.0,5181.0,11354.0,9948.0,20423.0,28672.0,6373.0,76189196.0,7502516130.0,7578705326.0
S0_normal,0.538,0.733,0.562,0.548,21839.0,59819.0,3700.0,7400.0,13848.0,20513.0,28653.0,6379.0,76198613.0,7709596578.0,7785795191.0
S0_normal,0.538,0.733,0.45,0.548,21839.0,59819.0,2960.0,7400.0,14588.0,20513.0,28665.0,6366.0,76215555.0,7746600575.0,7822816130.0
S0_normal,0.538,0.65,0.562,0.742,21839.0,53056.0,3700.0,10036.0,17975.0,20294.0,28653.0,6551.0,76223006.0,7936603272.0,8012826278.0
S0_normal,0.576,0.774,0.9,0.742,23373.0,63201.0,5921.0,10036.0,4076.0,21015.0,28485.0,6557.0,76228724.0,7183251674.0,7259480399.0
S0_normal,0.538,0.733,0.788,0.45,21839.0,59819.0,5181.0,6083.0,13686.0,20508.0,28643.0,6452.0,76231496.0,7708072254.0,7784303750.0
S0_normal,0.538,0.733,0.9,0.45,21839.0,59819.0,5921.0,6083.0,12946.0,20508.0,28627.0,6497.0,76232321.0,7671068257.0,7747300578.0
S0_normal,0.538,0.691,0.788,0.742,21839.0,56437.0,5181.0,10036.0,13114.0,20291.0,28700.0,6457.0,76248108.0,7676608261.0,7752856369.0
S0_normal,0.538,0.733,0.788,0.548,21839.0,59819.0,5181.0,7400.0,12368.0,20509.0,28681.0,6378.0,76256725.0,7635588584.0,7711845309.0
S0_normal,0.538,0.733,0.9,0.645,21839.0,59819.0,5921.0,8718.0,10310.0,20496.0,28672.0,6418.0,76262042.0,7526100917.0,7602362959.0
S0_normal,0.576,0.774,0.45,0.742,23373.0,63201.0,2960.0,10036.0,7037.0,21018.0,28541.0,6500.0,76307113.0,7331267663.0,7407574776.0
S0_normal,0.538,0.733,0.45,0.645,21839.0,59819.0,2960.0,8718.0,13270.0,20499.0,28717.0,6361.0,76314480.0,7674116905.0,7750431386.0
S0_normal,0.651,0.857,0.45,0.45,26442.0,69964.0,2960.0,6083.0,1159.0,21500.0,27873.0,8069.0,76331802.0,7007987528.0,7084319330.0
S0_normal,0.538,0.733,0.788,0.742,21839.0,59819.0,5181.0,10036.0,9732.0,20488.0,28738.0,6373.0,76362404.0,7490621244.0,7566983648.0
S0_normal,0.576,0.774,0.675,0.645,23373.0,63201.0,4440.0,8718.0,6874.0,21020.0,28574.0,6501.0,76378400.0,7329743339.0,7406121739.0
S0_normal,0.576,0.774,0.9,0.548,23373.0,63201.0,5921.0,7400.0,6712.0,21036.0,28552.0,6562.0,76387492.0,7328219014.0,7404606507.0
S0_normal,0.538,0.733,0.788,0.645,21839.0,59819.0,5181.0,8718.0,11050.0,20496.0,28753.0,6373.0,76399875.0,7563104914.0,7639504789.0
S0_normal,0.538,0.691,0.9,0.84,21839.0,56437.0,5921.0,11354.0,11056.0,20288.0,28757.0,6502.0,76403446.0,7567120594.0,7643524040.0
S0_normal,0.5,0.65,0.9,0.84,20305.0,53056.0,5921.0,11354.0,15971.0,20226.0,28741.0,6595.0,76409634.0,7837486166.0,7913895800.0
S0_normal,0.5,0.65,0.788,0.84,20305.0,53056.0,5181.0,11354.0,16711.0,20226.0,28767.0,6550.0,76430393.0,7874490163.0,7950920557.0
S0_normal,0.613,0.857,0.45,0.645,24907.0,69964.0,2960.0,8718.0,57.0,21296.0,27775.0,8614.0,76441793.0,6947398743.0,7023840537.0
S0_normal,0.538,0.691,0.788,0.645,21839.0,56437.0,5181.0,8718.0,14432.0,20299.0,28794.0,6457.0,76452184.0,7749091931.0,7825544115.0
S0_normal,0.538,0.733,0.45,0.84,21839.0,59819.0,2960.0,11354.0,10634.0,20488.0,28785.0,6361.0,76453106.0,7529149565.0,7605602672.0
S0_normal,0.576,0.774,0.788,0.742,23373.0,63201.0,5181.0,10036.0,4816.0,21014.0,28611.0,6512.0,76462344.0,7220255672.0,7296718016.0
S0_normal,0.576,0.774,0.675,0.548,23373.0,63201.0,4440.0,7400.0,8192.0,21034.0,28610.0,6506.0,76466659.0,7402227009.0,7478693667.0
S0_normal,0.576,0.774,0.562,0.742,23373.0,63201.0,3700.0,10036.0,6296.0,21018.0,28612.0,6513.0,76467997.0,7294263666.0,7370731663.0
S0_normal,0.576,0.733,0.675,0.742,23373.0,59819.0,4440.0,10036.0,8938.0,21012.0,28607.0,6532.0,76468299.0,7443246686.0,7519714984.0
