date,SOx,NOx,먼지,SOx_conc,NOx_conc,dust_conc,n_units,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,wind_sin,wind_cos,stagnation_idx,유연탄,LNG,oil_ton,coal_ratio,lng_ratio,gen_mwh,heat_efficiency,utilization,api_gen_mwh,renewable_mwh,wind_speed_max,pressure_mean,solar_radiation,solar_mwh,wind_mwh,renewable_ratio,dayofweek,season,plant_type,is_coal,hydro_mwh
2021-05-14,10518.456230784,18465.929343072,1486.5431065919995,18.38625,97.23375,168.57125,8,18.87,86.16,222.36,1.57,0.0,-0.6737866842192909,-0.7389259125032587,54.87898089171974,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,8.311245,1009.0651,17.7,0.0,0.0,,4,spring,samcheonpo_coal,1,0.0
2021-05-15,7149.11655384,15202.718495712,1409.4171702720002,11.83,71.225,247.18,8,19.47,97.16,138.06,1.44,5.0,0.6683520201677929,-0.7438451298070251,67.47222222222223,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,9.793059,1004.5579,4.47,0.0,0.0,,5,spring,samcheonpo_coal,1,0.0
2021-05-16,6003.6158407679995,15528.754434096,1649.06528688,8.427777777777777,69.23,338.50666666666666,9,18.8,96.42,163.35,2.01,13.25,0.2865245527277985,-0.9580728994623192,47.97014925373135,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,15.509274,999.4561,3.02,0.0,0.0,,6,spring,samcheonpo_coal,1,0.0
2021-05-17,7221.422718143999,17354.654423424,1808.599191264,22.516666666666666,324.3925,185.32833333333335,12,16.18,97.0,196.24,1.96,0.0,-0.2796614494603799,-0.9600986791396596,49.48979591836735,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,13.53236,1002.3903,6.15,0.0,0.0,,0,spring,samcheonpo_coal,1,0.0
2021-05-18,8943.247056816,17560.308283632,1571.931614448,15.333333333333334,118.06833333333331,140.07416666666668,12,16.3,91.01,229.09,1.97,0.75,-0.7557391838264474,-0.6548727250613933,46.19796954314721,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,12.979984,1006.8117,19.06,0.0,0.0,,1,spring,samcheonpo_coal,1,0.0
2021-05-19,7710.908035967999,14800.512326688002,1301.438045952,15.646666666666668,97.08,130.0775,12,16.98,89.07,61.47,3.06,0.0,0.8785671524643954,0.4776188423948574,29.1078431372549,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,10.495713,1008.0368,27.91,0.0,0.0,,2,spring,samcheonpo_coal,1,0.0
2021-05-20,9533.696058144,17697.678578352,1590.9676273440002,12.603333333333332,85.42333333333333,130.46166666666667,12,15.91,97.0,264.02,6.0,11.0,-0.9945583220947156,-0.104181303275319,16.166666666666668,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,14.654254,1001.7924,2.77,0.0,0.0,,3,spring,samcheonpo_coal,1,0.0
2021-05-21,10173.959817264,19075.711468031997,1714.088670624,14.51,86.27666666666666,116.76333333333332,12,16.86,71.64,296.36,6.42,0.0,-0.8960219558485608,0.444009746106231,11.158878504672897,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,24.269983,1002.27496,18.41,0.0,0.0,,4,spring,samcheonpo_coal,1,0.0
2021-05-22,7729.371980064,16065.64901736,1204.036605792,13.564166666666669,92.945,100.02,12,16.71,87.94,68.63,2.09,0.0,0.931246737264206,0.3643892346581757,42.07655502392345,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,11.753876,1006.4388,27.55,0.0,0.0,,5,spring,samcheonpo_coal,1,0.0
2021-05-23,5641.303569551999,10716.42964104,72814.544337888,14.3975,99.78916666666667,229.90666666666667,12,20.02,82.02,226.01,2.2,0.0,-0.7194610301392742,-0.6945328113998175,37.281818181818174,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,10.296251,1007.28217,24.0,0.0,0.0,,6,spring,samcheonpo_coal,1,0.0
2021-05-24,4111.564444128,7463.454812927999,981.551497536,16.0925,91.69,140.185,12,19.5,64.52,147.47,2.33,0.25,0.5377411334031561,-0.8431100007984065,27.69098712446352,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,12.074766,1004.0131,21.89,0.0,0.0,,0,spring,samcheonpo_coal,1,0.0
2021-05-25,4218.417117503999,8061.945505055998,1352.527569648,11.124166666666666,83.9725,128.045,12,15.63,44.84,99.43,3.17,0.0,0.986486509099847,-0.1638425078055063,14.145110410094638,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,23.688984,1004.3806,24.79,0.0,0.0,,1,spring,samcheonpo_coal,1,0.0
2021-05-26,4374.4503391200005,8197.241615712,1709.11009584,11.789166666666668,94.2475,137.155,12,14.99,83.93,219.97,2.03,0.13,-0.6423864216604612,-0.7663809009012869,41.344827586206904,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,17.447933,1006.84375,16.77,0.0,0.0,,2,spring,samcheonpo_coal,1,0.0
2021-05-27,4521.20897592,7495.266240432001,1654.9281777600002,11.5475,79.73166666666667,200.30083333333337,12,16.7,74.68,18.46,4.29,1.25,0.3166425243273384,0.9485449445269376,17.407925407925408,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,18.875126,999.2808,21.86,0.0,0.0,,3,spring,samcheonpo_coal,1,0.0
2021-05-28,4236.86372904,7827.6756132,1800.3221794079998,13.903333333333334,90.735,185.87833333333333,12,17.72,64.99,276.4,8.9,0.0,-0.9937679191605964,0.1114689322063245,7.302247191011235,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,25.44566,999.0552,20.33,0.0,0.0,,4,spring,samcheonpo_coal,1,0.0
2021-05-29,4420.078561152,7801.350464592,1365.71782608,12.0725,89.82833333333333,156.47833333333332,12,17.38,81.11,58.56,2.45,0.0,0.8531868559593204,0.5216053956951077,33.10612244897959,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,16.394829,1002.52374,26.09,0.0,0.0,,5,spring,samcheonpo_coal,1,0.0
2021-05-30,4003.931306303999,7610.042543760001,1184.108832864,10.0925,87.77666666666666,166.2875,12,16.8,80.86,99.38,1.21,0.0,0.9866291130163012,-0.162981573647658,66.82644628099173,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,10.97262,1006.06256,28.21,0.0,0.0,,6,spring,samcheonpo_coal,1,0.0
2021-05-31,4133.386866672001,7479.760197312,1059.624345024,13.1975,89.58999999999999,152.20833333333334,12,17.89,67.59,122.02,1.17,0.0,0.8478630677755262,-0.5302152565725297,57.769230769230774,7822.741935483871,0.0,0.5806451612903226,1.0,0.0,18567.129032258064,36.52357593457741,70.67817718097018,,0.0,8.0899935,1008.081,24.68,0.0,0.0,,0,spring,samcheonpo_coal,1,0.0
2021-06-01,4431.323322719999,7514.112823488,1059.510810096,12.027499999999998,92.48333333333332,150.34333333333333,12,18.95,72.02,114.04,1.05,0.0,0.9132612792957806,-0.4073743189488436,68.59047619047618,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,8.942214,1010.99396,27.71,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-06-02,4744.301393664001,8110.747049904,1419.700303008,17.629166666666666,86.24083333333334,180.4575,12,18.21,85.66,73.19,2.41,0.0,0.9572690373865173,0.289198876313672,35.543568464730285,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,9.826088,1010.3477,22.03,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-06-03,5665.086518255999,8857.765359792002,1926.073037376,15.409999999999998,89.72000000000001,196.64916666666667,12,19.67,96.05,216.71,1.4,12.5,-0.5977650741210027,-0.8016713267674678,68.60714285714286,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,12.496718,1001.56,3.19,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-06-04,4092.377944896,7099.302147696,1469.205649584,11.918333333333331,85.49916666666667,193.75666666666663,12,19.41,57.99,74.78,3.04,0.75,0.964924914393396,0.2625260169638377,19.07565789473684,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,14.044615,998.17755,26.97,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-06-05,4454.117718192,7643.298442464,1747.6891620479998,15.0675,90.53416666666664,216.81333333333336,12,19.03,90.66,84.94,1.92,0.0,0.9961028826032332,0.0881989074168674,47.21875,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,16.645864,1000.26733,26.16,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-06-06,4309.804992095999,7646.0480424,1718.967316608,17.787499999999998,93.3175,222.34666666666664,12,18.41,85.92,146.06,1.7,0.0,0.5583244309018015,-0.8296227033165013,50.54117647058824,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,13.755579,1004.46625,25.85,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-06-07,4925.283713712,8716.708139471999,3514.812832368,14.993333333333332,95.5875,226.28083333333333,12,20.2,93.0,163.01,1.72,0.0,0.2922047936040683,-0.9563557698862928,54.06976744186046,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,9.290511,1010.6586,27.09,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-06-08,5022.276695856,12795.931882943998,7959.454336512,12.5175,112.6125,179.49666666666667,12,20.29,91.63,79.35,2.27,0.0,0.9827744470593314,0.1848090533692155,40.36563876651982,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,8.891344,1012.09937,25.86,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-06-09,8762.728476816,18443.425074768,1447.32024,23.473333333333333,24.215833333333332,128.23916666666665,12,20.52,70.29,58.5,1.77,0.0,0.8526401643540922,0.5224985647159489,39.71186440677966,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,8.913181,1012.3816,26.41,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-06-10,9619.975999728,17397.52611912,1513.299837312,8.957500000000001,14.790833333333332,136.02916666666667,12,22.53,86.75,175.97,2.53,0.0,0.0702787874734896,-0.9975273891133296,34.28853754940712,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,13.854155,1010.54224,17.49,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-06-11,9406.007002512,17998.842378384,1509.2528328,7.945833333333334,34.1875,148.92,12,21.07,98.0,61.15,1.2,26.5,0.8758859370345622,0.4825182124076633,81.66666666666667,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,18.720001,1007.53394,4.91,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-06-12,8826.809782752,16240.4376408,1141.167764736,8.540000000000001,25.6525,139.5725,12,21.66,95.0,224.56,1.23,4.0,-0.7016557939706074,-0.7125160677398626,77.23577235772358,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,9.659814,1007.8215,8.36,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-06-13,8489.363763024001,15922.26997992,989.83699272,16.031666666666666,13.95,155.7275,12,20.87,96.0,238.07,2.12,0.0,-0.8486948816015427,-0.528882782801013,45.283018867924525,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,10.787993,1005.4085,20.77,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-06-14,8440.877171088001,16461.234135504,1953.735134256,13.28,14.034999999999998,447.31166666666667,12,21.62,83.99,95.44,4.03,0.0,0.995496021999177,-0.0948033236960294,20.841191066997517,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,9.3876505,1003.11395,17.41,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-06-15,9994.277073456,18042.04527552,4714.626410928,7.728333333333333,13.4925,1113.2283333333332,12,20.12,94.92,76.44,3.72,8.99,0.9721249238675688,0.2344634990685624,25.516129032258064,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,18.971008,1000.67584,3.47,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-06-16,9408.953746799998,17476.895332656,1856.89123128,16.500833333333333,13.414166666666668,200.7825,12,20.72,78.11,82.65,5.36,1.75,0.9917831801295778,0.1279301513016441,14.57276119402985,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,20.390114,999.7026,15.22,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-06-17,8465.911402607999,16144.767202608,1592.795606256,11.138333333333334,12.964999999999998,177.14583333333334,12,19.75,90.0,210.64,1.34,0.0,-0.5096422029465177,-0.8603864393258535,67.16417910447761,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,15.1884165,1002.92316,12.72,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-06-18,8327.240424864,16574.44848264,1470.15797544,6.9366666666666665,13.903333333333334,116.45916666666666,12,19.98,96.0,159.69,0.74,1.5,0.3470993387875629,-0.9378283686332146,129.72972972972974,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,9.826088,999.0578,9.78,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-06-19,7231.466861568,15836.022898416,925.638760368,12.6625,23.87833333333333,132.15583333333333,12,19.86,87.78,71.82,2.25,0.0,0.9500810191007716,0.3120032966884149,39.013333333333335,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,11.457958,997.1778,27.29,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-06-20,7519.740357312,15657.330792528,956.9527704,16.413333333333334,16.373333333333335,128.63333333333333,12,20.71,87.99,52.44,1.66,0.0,0.7927154119254235,0.6095918927412881,53.006024096385545,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,8.699793,998.88116,26.18,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-06-21,9338.097519504,17645.91034392,1377.923163984,14.3025,66.12333333333335,126.7125,12,21.41,77.3,102.46,1.81,0.0,0.9764468725460508,-0.2157579780565168,42.70718232044199,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,13.32,1000.17676,27.06,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-06-22,9809.026348752,18760.373757359997,1854.60530328,7.055833333333333,14.093333333333334,123.0775,12,20.23,91.62,138.16,1.51,1.75,0.6670527482048245,-0.7450104906055962,60.67549668874173,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,11.304229,1005.7073,22.69,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-06-23,9348.329379888,17965.422579168,1880.43125832,23.698333333333338,15.604166666666666,186.8625,12,20.54,82.0,139.2,3.03,0.0,0.6534206039901056,-0.7569950556517563,27.062706270627064,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,14.182355,1007.3525,15.24,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-06-24,7299.073296144,14815.485389232,1553.5954759679998,18.559166666666663,18.4875,299.18666666666667,12,18.48,89.06,74.51,2.96,0.0,0.9636770804269577,0.2670701867670276,30.08783783783784,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,13.493999,1008.5322,17.79,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-06-25,7985.124888912001,14750.036911152,875.603674512,15.260833333333332,14.126666666666669,107.6075,12,20.61,88.0,132.38,1.32,0.0,0.73869067156818,-0.6740445769666508,66.66666666666666,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,13.1041975,1008.0147,20.7,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-06-26,8812.875041568,14912.485475328,678.1956916319999,8.715833333333334,13.780833333333334,69.29416666666667,12,19.95,87.1,66.87,2.95,0.0,0.9196159440101086,0.3928186802105989,29.525423728813557,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,9.693296,1007.2309,13.8,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-06-27,8932.612369968,14917.949082,702.555960816,14.295,13.499166666666667,67.24583333333334,12,22.74,78.62,119.67,1.3,0.0,0.8688908169083602,-0.4950037861393814,60.47692307692308,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,10.948973,1004.33514,19.4,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-06-28,8676.482998032,15309.052112592,824.238439776,11.0225,19.915,76.34249999999999,12,23.11,79.9,184.97,1.08,0.0,-0.0866341245001925,-0.9962401961736362,73.98148148148148,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,11.525623,1001.65826,19.02,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-06-29,8759.290837968001,15243.225509088,989.058989808,15.049166666666666,13.281666666666666,78.0325,12,22.46,85.67,129.03,1.24,0.0,0.7768163435563278,-0.6297272174392475,69.08870967741936,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,13.1041975,1002.70844,18.25,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-06-30,8587.253230848002,15416.969606208,918.288576432,23.934166666666663,24.415833333333335,87.435,12,21.8,79.27,75.43,2.18,0.0,0.9678410210318038,0.251562632376344,36.36238532110091,7919.466666666666,0.0,9.6,1.0,0.0,18930.366666666665,36.12306935417698,72.44397951439574,,0.0,12.496719,1003.9036,14.54,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-07-01,8645.065924896,15154.181475552,1172.077680816,19.511666666666667,54.3625,110.18083333333334,12,24.34,75.06,216.33,1.68,0.0,-0.5924350806898581,-0.8056181944122175,44.67857142857143,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,14.007655,1003.17163,22.44,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-07-02,8704.596949056,14563.31955552,1208.985608592,14.178333333333333,17.736666666666668,149.85416666666666,12,23.86,76.95,160.64,2.21,0.0,0.3315025573531198,-0.9434543202870722,34.81900452488688,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,14.693999,1004.8423,18.29,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-07-03,8751.243797856,14694.574451903998,1197.470610288,13.105,34.0875,141.24583333333334,12,23.45,97.4,229.5,8.19,33.67,-0.7604059656000312,-0.6494480483301834,11.892551892551896,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,22.530937,1004.06396,3.32,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-07-04,8701.520316336,14458.310385839995,1133.1353915999998,10.760833333333332,18.788333333333338,136.73333333333332,12,22.36,90.0,220.21,2.34,11.5,-0.6455909854475245,-0.7636833633836043,38.46153846153847,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,27.698952,1002.4687,14.66,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-07-05,10269.439039296,16266.143127744,1857.154745232,10.204166666666667,23.055833333333336,118.59666666666664,12,24.29,98.0,226.32,2.68,33.42,-0.7232082653153419,-0.690630005849423,36.56716417910447,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,17.114204,1007.105,3.69,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-07-06,8470.796632416,15159.978273744,894.53532816,10.878333333333332,195.0875,108.35,12,23.81,99.0,185.84,1.19,101.0,-0.1017508302610664,-0.9948099157835046,83.19327731092437,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,26.161375,1004.2995,1.96,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-07-07,8659.423696608,14398.453142784,798.982957872,16.658333333333335,29.709166666666665,114.56333333333332,12,22.86,95.01,194.87,1.03,13.25,-0.2566267645987096,-0.966510581262098,92.24271844660194,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,15.990646,1004.85254,6.05,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-07-08,8729.610610896,14543.181263088003,823.2601896,8.4625,20.555833333333332,73.59833333333333,12,24.33,95.0,247.18,3.0,0.25,-0.9217278269704052,-0.3878373537817295,31.666666666666668,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,11.966954,1002.2663,10.93,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-07-09,8322.80821632,14252.923978848,668.665295424,16.075,26.9075,105.45125,8,25.06,87.84,134.21,1.3,8.75,0.7167889184671795,-0.6972902167409573,67.56923076923077,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,14.186923,1002.1778,17.17,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-07-10,8096.983797456,14002.407762192,672.8566030559999,14.035,25.18875,115.2125,8,24.7,93.51,280.05,3.95,0.0,-0.9846558414224508,0.1745075183269924,23.673417721518987,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,11.592895,1005.18353,20.71,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-07-11,8385.657162911999,13881.132045936,664.4668104,13.80875,27.380000000000003,112.66875,8,25.47,92.79,168.6,4.27,0.0,0.1976573403791263,-0.9802711746217218,21.730679156908668,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,10.587917,1007.4109,22.27,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-07-12,9087.33898728,16210.298203200002,1583.117273808,17.478749999999998,27.0325,116.40875,8,25.76,94.94,231.43,3.29,0.0,-0.7818470278677155,-0.6234703080455554,28.857142857142858,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,9.0,1007.3768,19.75,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-07-13,8682.291685584,16017.062644656,1500.222528864,14.6575,25.92375,127.46625,8,26.27,94.95,227.06,3.32,0.0,-0.7320674874917127,-0.681232114449672,28.59939759036145,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,11.440978,1007.5706,17.97,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-07-14,9376.82634744,16063.591925664,1541.884837392,22.26625,37.50375,117.055,8,26.2,88.05,288.97,1.38,0.0,-0.9456889130689352,0.325073037483111,63.80434782608696,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,10.587918,1009.799,19.14,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
2021-07-15,8624.043520704,22492.46911536,1751.578965936,11.045,44.675,36.978750000000005,8,24.73,92.5,72.91,1.67,0.0,0.9558443199585988,0.2938735034039028,55.38922155688623,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,8.759178,1011.63184,17.26,0.0,0.0,,3,summer,samcheonpo_coal,1,0.0
2021-07-16,10206.90105048,20176.348574736,6139.584292464,19.11625,42.14875,52.587500000000006,8,23.18,91.73,77.29,2.04,14.0,0.9754961586866708,0.2200164639011119,44.96568627450981,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,8.825508,1011.376,20.29,0.0,0.0,,4,summer,samcheonpo_coal,1,0.0
2021-07-17,8214.794413055999,14240.197465056,3827.999522448,23.935,30.21625,85.30625,8,24.59,83.32,68.02,2.95,0.5,0.9273145604459576,0.3742829223794758,28.244067796610164,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,13.493999,1008.7198,11.11,0.0,0.0,,5,summer,samcheonpo_coal,1,0.0
2021-07-18,7984.75527864,16270.911214848,7828.2755683199985,14.635,34.77125,58.92625,8,25.61,81.97,124.86,3.21,0.0,0.8205511091470282,-0.5715731600395367,25.53582554517134,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,12.074766,1007.96747,11.47,0.0,0.0,,6,summer,samcheonpo_coal,1,0.0
2021-07-19,9060.086943936,25173.007864128,2235.614597856,12.53875,34.7175,34.7,8,25.8,84.58,63.32,2.43,0.0,0.8935281758157078,0.4490071258047622,34.806584362139915,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,9.422101,1009.8523,8.81,0.0,0.0,,0,summer,samcheonpo_coal,1,0.0
2021-07-20,9489.707056799998,28939.403830175997,3852.872329824,13.74125,35.025,331.23249999999996,8,25.68,83.51,258.86,2.32,0.0,-0.9811580191801698,-0.1932069910703172,35.99568965517242,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,11.753877,1010.48,16.87,0.0,0.0,,1,summer,samcheonpo_coal,1,0.0
2021-07-21,10160.53290504,30303.532373328,2173.405672368,20.93375,37.23375,54.36,8,26.98,70.01,109.07,3.63,0.0,0.9451201135094098,-0.3267230800539812,19.28650137741047,11027.806451612903,0.0,73.29032258064517,1.0,0.0,25875.967741935485,34.83032683209604,71.4869910802775,,0.0,14.84318,1008.9167,19.87,0.0,0.0,,2,summer,samcheonpo_coal,1,0.0
