date,SOx,NOx,먼지,n_units,gen_mwh,utilization,heat_efficiency,temp_mean,humidity_mean,wind_speed_mean,wind_speed_max,wind_sin,wind_cos,precipitation,stagnation_idx,solar_radiation,유연탄,유류,우드펠릿,api_gen_mwh,gen_mwh_combined,coal_ratio,oil_ratio,biomass_ratio,renewable_ratio,solar_mwh,wind_mwh,is_coal,plant,month,dayofweek,year,season,seasonal_mgmt,SOx_lag1,SOx_lag7,NOx_lag1,NOx_lag7,먼지_lag1,먼지_lag7
2024-01-30,324.631713312,1860.350778144,184.97657721599995,2.0,8313.935483870968,52.91817764189158,36.66892508497198,3.3,71.0,2.2222222222222223,3.555555555555556,0.8660254037844386,0.5000000000000001,0.0,31.95,12.98,4433.967741935484,50.83870967741935,0.0,7445.0,7445.0,0.9886642355192082,0.011335764480791776,0.0,0.0,0.0,0.0,1,여수,1,1,2024,winter,1,238.97526033599996,1944.627549264,1362.38232528,4278.937431888,154.02396023999998,490.5124125120001
2024-01-31,385.09620249600005,2013.3834065279998,193.36365792,2.0,8313.935483870968,52.91817764189158,36.66892508497198,7.2,80.0,2.4444444444444446,3.861111111111111,0.6946583704589973,0.7193398003386512,0.7,32.72727272727273,10.27,4433.967741935484,50.83870967741935,0.0,6898.0,6898.0,0.9886642355192082,0.011335764480791776,0.0,0.0,0.0,0.0,1,여수,1,2,2024,winter,1,324.631713312,1560.450603744,1860.350778144,4039.2302938559997,184.97657721599995,449.65766419199997
2024-02-01,263.746244016,1907.4681542879998,189.411217776,2.0,7748.517241379311,79.68733128028944,36.65735780371773,6.7,85.0,3.4444444444444446,5.833333333333333,0.6018150231520483,0.7986355100472928,6.4,24.677419354838708,2.79,4310.896551724138,47.58620689655172,0.0,7319.0,7319.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,3,2024,winter,1,385.09620249600005,1389.102630336,2013.3834065279998,3610.0154479680004,193.36365792,363.08637072
2024-02-02,153.938465856,1395.6563970720001,160.487323488,2.0,7748.517241379311,79.68733128028944,36.65735780371773,6.2,77.0,3.9722222222222223,5.805555555555555,0.754709580222772,0.6560590289905073,0.1,19.384615384615383,6.98,4310.896551724138,47.58620689655172,0.0,6632.0,6632.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,4,2024,winter,1,263.746244016,541.531264752,1907.4681542879998,1975.989728016,189.411217776,1496.6465941440001
2024-02-03,56.260413215999996,1371.82925376,162.3745872,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.9,86.0,4.416666666666667,5.138888888888888,0.7771459614569709,0.6293203910498374,6.2,19.471698113207545,3.34,4310.896551724138,47.58620689655172,0.0,7062.0,7062.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,5,2024,winter,1,153.938465856,210.230239968,1395.6563970720001,1527.7257663839998,160.487323488,160.388733744
2024-02-04,89.192801664,1521.3524037119998,534.08494368,2.0,7748.517241379311,79.68733128028944,36.65735780371773,7.0,83.0,5.5,7.027777777777778,0.7771459614569709,0.6293203910498374,5.2,15.090909090909092,8.03,4310.896551724138,47.58620689655172,0.0,7058.0,7058.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,6,2024,winter,1,56.260413215999996,290.824667136,1371.82925376,1417.7702522880002,162.3745872,155.076935904
2024-02-05,1226.5333526880002,3443.0235485760004,348.237958608,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.5,90.0,7.111111111111112,9.944444444444445,0.7071067811865475,0.7071067811865476,11.4,12.65625,3.19,4310.896551724138,47.58620689655172,0.0,13588.0,13588.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,0,2024,winter,1,89.192801664,238.97526033599996,1521.3524037119998,1362.38232528,534.08494368,154.02396023999998
2024-02-06,1152.961503552,3412.7291983679997,401.13676958400004,2.0,7748.517241379311,79.68733128028944,36.65735780371773,4.9,80.0,3.2499999999999996,4.888888888888889,-0.1736481776669304,0.984807753012208,0.7,24.61538461538462,5.8,4310.896551724138,47.58620689655172,0.0,14415.0,14415.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,1,2024,winter,1,1226.5333526880002,324.631713312,3443.0235485760004,1860.350778144,348.237958608,184.97657721599995
2024-02-07,304.177128624,2366.391722832,1747.78261344,2.0,7748.517241379311,79.68733128028944,36.65735780371773,2.8,68.0,2.888888888888889,4.611111111111112,-0.7071067811865477,0.7071067811865474,0.0,23.53846153846154,14.68,4310.896551724138,47.58620689655172,0.0,9424.0,9424.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,2,2024,winter,1,1152.961503552,385.09620249600005,3412.7291983679997,2013.3834065279998,401.13676958400004,193.36365792
2024-02-08,103.40639020799999,1882.39788,203.01752390399997,2.0,7748.517241379311,79.68733128028944,36.65735780371773,2.6,68.0,2.4166666666666665,3.611111111111111,-0.6560590289905074,0.7547095802227719,0.0,28.13793103448276,13.55,4310.896551724138,47.58620689655172,0.0,7376.0,7376.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,3,2024,winter,1,304.177128624,263.746244016,2366.391722832,1907.4681542879998,1747.78261344,189.411217776
2024-02-09,218.622667968,1607.1269408640003,180.55840607999997,2.0,7748.517241379311,79.68733128028944,36.65735780371773,2.9,64.0,3.9722222222222223,6.25,-0.7880107536067218,0.6156614753256585,0.0,16.11188811188811,15.16,4310.896551724138,47.58620689655172,0.0,6815.0,6815.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,4,2024,winter,1,103.40639020799999,153.938465856,1882.39788,1395.6563970720001,203.01752390399997,160.487323488
2024-02-10,248.718204288,1531.1219391359996,171.41458291200001,2.0,7748.517241379311,79.68733128028944,36.65735780371773,4.0,62.0,3.555555555555556,5.611111111111111,-0.9271838545667874,0.3746065934159119,0.0,17.4375,14.79,4310.896551724138,47.58620689655172,0.0,7098.0,7098.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,5,2024,winter,1,218.622667968,56.260413215999996,1607.1269408640003,1371.82925376,180.55840607999997,162.3745872
2024-02-11,225.52417008,1501.679904912,168.532545312,2.0,7748.517241379311,79.68733128028944,36.65735780371773,3.8,64.0,4.555555555555555,8.75,-0.9510565162951536,0.3090169943749472,0.0,14.048780487804878,14.24,4310.896551724138,47.58620689655172,0.0,7440.0,7440.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,6,2024,winter,1,248.718204288,89.192801664,1531.1219391359996,1521.3524037119998,171.41458291200001,534.08494368
2024-02-12,185.86014047999998,1381.392936,161.92858536000003,2.0,7748.517241379311,79.68733128028944,36.65735780371773,3.3,72.0,2.2777777777777777,3.7222222222222223,-0.8571673007021121,-0.5150380749100544,0.0,31.609756097560975,15.46,4310.896551724138,47.58620689655172,0.0,7205.0,7205.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,0,2024,winter,1,225.52417008,1226.5333526880002,1501.679904912,3443.0235485760004,168.532545312,348.237958608
2024-02-13,140.524704576,1639.742258304,182.40945062400002,2.0,7748.517241379311,79.68733128028944,36.65735780371773,7.2,84.0,2.0,5.944444444444444,-0.5150380749100542,-0.8571673007021123,0.0,42.0,14.69,4310.896551724138,47.58620689655172,0.0,6283.0,6283.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,1,2024,winter,1,185.86014047999998,1152.961503552,1381.392936,3412.7291983679997,161.92858536000003,401.13676958400004
2024-02-14,143.31663215999998,2126.598334128,202.81643006399997,2.0,7748.517241379311,79.68733128028944,36.65735780371773,12.0,94.0,2.75,3.9722222222222223,-0.2079116908177595,-0.9781476007338056,5.4,34.18181818181818,7.62,4310.896551724138,47.58620689655172,0.0,7255.0,7255.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,2,2024,winter,1,140.524704576,304.177128624,1639.742258304,2366.391722832,182.40945062400002,1747.78261344
2024-02-15,184.630248576,1891.4566226400002,187.21385208,2.0,7748.517241379311,79.68733128028944,36.65735780371773,8.6,83.0,4.194444444444445,8.25,-0.8480480961564262,0.5299192642332047,1.5,19.78807947019867,9.97,4310.896551724138,47.58620689655172,0.0,7454.0,7454.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,3,2024,winter,1,143.31663215999998,103.40639020799999,2126.598334128,1882.39788,202.81643006399997,203.01752390399997
2024-02-16,223.23780403199999,1677.7716209279997,164.661178896,2.0,7748.517241379311,79.68733128028944,36.65735780371773,3.9,67.0,2.4444444444444446,4.25,0.3907311284892737,0.9205048534524404,0.0,27.409090909090907,15.05,4310.896551724138,47.58620689655172,0.0,7314.0,7314.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,4,2024,winter,1,184.630248576,218.622667968,1891.4566226400002,1607.1269408640003,187.21385208,180.55840607999997
2024-02-17,156.07891814400003,1420.170910848,143.69258520000002,2.0,7748.517241379311,79.68733128028944,36.65735780371773,4.4,84.0,1.6388888888888888,2.861111111111111,0.8191520442889917,-0.5735764363510462,0.0,51.25423728813559,16.19,4310.896551724138,47.58620689655172,0.0,6941.0,6941.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,5,2024,winter,1,223.23780403199999,248.718204288,1677.7716209279997,1531.1219391359996,164.661178896,171.41458291200001
2024-02-18,157.07042208000001,1370.79641088,141.01854407999997,2.0,7748.517241379311,79.68733128028944,36.65735780371773,9.0,92.0,4.527777777777778,12.777777777777777,0.8910065241883679,-0.4539904997395467,21.5,20.319018404907975,6.43,4310.896551724138,47.58620689655172,0.0,7351.0,7351.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,6,2024,winter,1,156.07891814400003,225.52417008,1420.170910848,1501.679904912,143.69258520000002,168.532545312
2024-02-19,185.94938419199997,1263.935674368,148.13347132799998,2.0,7748.517241379311,79.68733128028944,36.65735780371773,14.0,94.0,6.166666666666666,10.805555555555555,-0.7986355100472928,-0.6018150231520483,46.1,15.243243243243244,8.59,4310.896551724138,47.58620689655172,0.0,6757.0,6757.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,0,2024,winter,1,157.07042208000001,185.86014047999998,1370.79641088,1381.392936,141.01854407999997,161.92858536000003
2024-02-20,9.34794432,1623.9928723199998,178.884339696,2.0,7748.517241379311,79.68733128028944,36.65735780371773,8.8,91.0,5.916666666666667,7.861111111111111,0.754709580222772,0.6560590289905073,14.9,15.380281690140844,3.6,4310.896551724138,47.58620689655172,0.0,6695.0,6695.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,1,2024,winter,1,185.94938419199997,140.524704576,1263.935674368,1639.742258304,148.13347132799998,182.40945062400002
2024-02-21,17.703707327999997,1900.1979198719998,199.19880806400002,2.0,7748.517241379311,79.68733128028944,36.65735780371773,6.7,90.0,8.055555555555555,9.361111111111112,0.8191520442889918,0.573576436351046,7.0,11.172413793103448,4.78,4310.896551724138,47.58620689655172,0.0,6790.0,6790.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,2,2024,winter,1,9.34794432,143.31663215999998,1623.9928723199998,2126.598334128,178.884339696,202.81643006399997
2024-02-22,113.06072001599998,1967.734828368,469.129771872,2.0,7748.517241379311,79.68733128028944,36.65735780371773,4.1,86.0,8.194444444444445,9.194444444444445,0.6691306063588582,0.7431448254773942,8.3,10.494915254237288,3.65,4310.896551724138,47.58620689655172,0.0,8025.0,8025.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,3,2024,winter,1,17.703707327999997,184.630248576,1900.1979198719998,1891.4566226400002,199.19880806400002,187.21385208
2024-02-23,199.43315668800003,1461.2459807520002,316.33566912000003,2.0,7748.517241379311,79.68733128028944,36.65735780371773,3.8,74.0,6.472222222222222,7.777777777777778,0.6946583704589973,0.7193398003386512,2.0,11.433476394849786,6.6,4310.896551724138,47.58620689655172,0.0,7963.0,7963.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,4,2024,winter,1,113.06072001599998,223.23780403199999,1967.734828368,1677.7716209279997,469.129771872,164.661178896
2024-02-24,321.63087312,1295.28911376,310.02321009599996,2.0,7748.517241379311,79.68733128028944,36.65735780371773,4.1,71.0,6.25,7.361111111111111,0.788010753606722,0.6156614753256583,6.1,11.36,9.03,4310.896551724138,47.58620689655172,0.0,6518.0,6518.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,5,2024,winter,1,199.43315668800003,156.07891814400003,1461.2459807520002,1420.170910848,316.33566912000003,143.69258520000002
2024-02-25,595.3177451519999,1223.7086983680001,186.0959016,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.2,84.0,3.416666666666667,6.333333333333333,0.2923717047227367,0.9563047559630354,2.1,24.585365853658537,7.03,4310.896551724138,47.58620689655172,0.0,6515.0,6515.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,6,2024,winter,1,321.63087312,157.07042208000001,1295.28911376,1370.79641088,310.02321009599996,141.01854407999997
2024-02-26,552.046150656,1219.9460232959998,182.425587264,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.4,72.0,2.8055555555555554,4.75,0.6156614753256583,0.7880107536067219,0.0,25.663366336633665,16.13,4310.896551724138,47.58620689655172,0.0,6808.0,6808.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,0,2024,winter,1,595.3177451519999,185.94938419199997,1223.7086983680001,1263.935674368,186.0959016,148.13347132799998
2024-02-27,402.96965256,1376.51580432,208.444465872,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.2,64.0,5.0,6.388888888888888,0.8746197071393957,0.4848096202463371,0.0,12.8,15.12,4310.896551724138,47.58620689655172,0.0,7608.0,7608.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,1,2024,winter,1,552.046150656,9.34794432,1219.9460232959998,1623.9928723199998,182.425587264,178.884339696
2024-02-28,594.548158176,1794.14211456,271.863094464,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.8,67.0,3.6666666666666665,4.416666666666667,0.8746197071393957,0.4848096202463371,0.0,18.272727272727273,17.41,4310.896551724138,47.58620689655172,0.0,7188.0,7188.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,2,2024,winter,1,402.96965256,17.703707327999997,1376.51580432,1900.1979198719998,208.444465872,199.19880806400002
2024-02-29,786.9610949759999,3111.9134352480005,618.3973468799999,2.0,7748.517241379311,79.68733128028944,36.65735780371773,5.4,86.0,4.194444444444445,6.694444444444445,0.4226182617406994,0.90630778703665,8.3,20.503311258278146,2.79,4310.896551724138,47.58620689655172,0.0,9810.0,9810.0,0.9890819329725624,0.010918067027437578,0.0,0.0,0.0,0.0,1,여수,2,3,2024,winter,1,594.548158176,113.06072001599998,1794.14211456,1967.734828368,271.863094464,469.129771872
2024-03-01,415.86148353600004,1781.138747232,1949.116119552,2.0,5600.419354838709,69.68088472637419,35.989986867342886,-0.0,55.0,7.083333333333333,8.694444444444445,-0.7071067811865477,0.7071067811865474,0.0,7.764705882352941,18.24,2895.8064516129034,0.8064516129032258,0.0,6821.0,6821.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,4,2024,spring,1,786.9610949759999,199.43315668800003,3111.9134352480005,1461.2459807520002,618.3973468799999,316.33566912000003
2024-03-02,449.22923164799994,1583.73789696,242.924227632,2.0,5600.419354838709,69.68088472637419,35.989986867342886,0.3,53.0,4.611111111111112,7.0,-0.9205048534524404,0.3907311284892735,0.0,11.493975903614457,18.66,2895.8064516129034,0.8064516129032258,0.0,4962.0,4962.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,5,2024,spring,1,415.86148353600004,321.63087312,1781.138747232,1295.28911376,1949.116119552,310.02321009599996
2024-03-03,212.89758696,1503.2485419840002,441.839413296,2.0,5600.419354838709,69.68088472637419,35.989986867342886,6.2,65.0,4.333333333333333,6.305555555555555,-0.992546151641322,-0.1218693434051471,0.3,15.000000000000002,14.69,2895.8064516129034,0.8064516129032258,0.0,4913.0,4913.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,6,2024,spring,1,449.22923164799994,595.3177451519999,1583.73789696,1223.7086983680001,242.924227632,186.0959016
2024-03-04,114.83160624000001,1599.68080368,317.00257862399997,2.0,5600.419354838709,69.68088472637419,35.989986867342886,7.3,74.0,2.2222222222222223,3.8055555555555554,0.9702957262759964,0.2419218955996676,0.9,33.3,13.19,2895.8064516129034,0.8064516129032258,0.0,5497.0,5497.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,0,2024,spring,1,212.89758696,552.046150656,1503.2485419840002,1219.9460232959998,441.839413296,182.425587264
2024-03-05,215.054595648,1492.3681755839998,306.71405654399996,2.0,5600.419354838709,69.68088472637419,35.989986867342886,7.2,90.0,7.166666666666667,9.138888888888888,0.754709580222772,0.6560590289905073,10.2,12.55813953488372,3.52,2895.8064516129034,0.8064516129032258,0.0,5406.0,5406.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,1,2024,spring,1,114.83160624000001,402.96965256,1599.68080368,1376.51580432,317.00257862399997,208.444465872
2024-03-06,494.6603744160001,1803.9530165760002,302.851413504,2.0,5600.419354838709,69.68088472637419,35.989986867342886,8.8,69.0,4.722222222222222,7.333333333333333,0.5446390350150271,0.838670567945424,0.5,14.611764705882353,12.99,2895.8064516129034,0.8064516129032258,0.0,5576.0,5576.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,2,2024,spring,1,215.054595648,594.548158176,1492.3681755839998,1794.14211456,306.71405654399996,271.863094464
2024-03-07,384.1634338559999,1921.8340961279996,285.59586355199997,2.0,5600.419354838709,69.68088472637419,35.989986867342886,6.3,66.0,4.0,6.083333333333333,-0.7193398003386512,0.6946583704589973,0.1,16.5,15.01,2895.8064516129034,0.8064516129032258,0.0,5442.0,5442.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,3,2024,spring,1,494.6603744160001,786.9610949759999,1803.9530165760002,3111.9134352480005,302.851413504,618.3973468799999
2024-03-08,483.024271104,1796.4935179199997,307.65943684800004,2.0,5600.419354838709,69.68088472637419,35.989986867342886,4.1,53.0,6.444444444444444,9.472222222222223,-0.7313537016191703,0.6819983600624987,0.0,8.224137931034484,19.85,2895.8064516129034,0.8064516129032258,0.0,5341.0,5341.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,4,2024,spring,1,384.1634338559999,415.86148353600004,1921.8340961279996,1781.138747232,285.59586355199997,1949.116119552
2024-03-09,315.069047856,1643.0856395040003,317.102766912,2.0,5600.419354838709,69.68088472637419,35.989986867342886,3.2,51.0,3.333333333333333,6.083333333333333,-0.7986355100472932,0.6018150231520479,0.0,15.3,20.25,2895.8064516129034,0.8064516129032258,0.0,5113.0,5113.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,5,2024,spring,1,483.024271104,449.22923164799994,1796.4935179199997,1583.73789696,307.65943684800004,242.924227632
2024-03-10,469.110662784,1779.451279776,323.83630108799997,2.0,5600.419354838709,69.68088472637419,35.989986867342886,4.6,62.0,2.25,3.5,-0.8191520442889918,0.573576436351046,0.0,27.555555555555557,20.19,2895.8064516129034,0.8064516129032258,0.0,5670.0,5670.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,6,2024,spring,1,315.069047856,212.89758696,1643.0856395040003,1503.2485419840002,317.102766912,441.839413296
2024-03-11,701.154333792,1713.8411542079998,228.328800048,2.0,5600.419354838709,69.68088472637419,35.989986867342886,6.4,76.0,1.25,2.75,0.9975640502598242,0.0697564737441252,1.6,60.8,9.35,2895.8064516129034,0.8064516129032258,0.0,5889.0,5889.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,0,2024,spring,1,469.110662784,114.83160624000001,1779.451279776,1599.68080368,323.83630108799997,317.00257862399997
2024-03-12,513.679812768,1737.4213990080004,205.247106864,2.0,5600.419354838709,69.68088472637419,35.989986867342886,6.9,79.0,3.333333333333333,6.388888888888888,-0.6427876096865396,0.7660444431189778,0.1,23.700000000000003,17.47,2895.8064516129034,0.8064516129032258,0.0,6258.0,6258.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,1,2024,spring,1,701.154333792,215.054595648,1713.8411542079998,1492.3681755839998,228.328800048,306.71405654399996
2024-03-13,520.3076508,1683.0674409599997,194.37818255999997,2.0,5600.419354838709,69.68088472637419,35.989986867342886,7.4,58.0,3.6666666666666665,5.75,-0.945518575599317,0.3255681544571563,0.0,15.818181818181818,20.68,2895.8064516129034,0.8064516129032258,0.0,5585.0,5585.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,2,2024,spring,1,513.679812768,494.6603744160001,1737.4213990080004,1803.9530165760002,205.247106864,302.851413504
2024-03-14,335.13770592000003,1725.483337344,230.8531284,2.0,5600.419354838709,69.68088472637419,35.989986867342886,9.0,51.0,3.75,5.333333333333333,-0.9563047559630354,0.2923717047227367,0.0,13.6,19.75,2895.8064516129034,0.8064516129032258,0.0,4963.0,4963.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,3,2024,spring,1,520.3076508,384.1634338559999,1683.0674409599997,1921.8340961279996,194.37818255999997,285.59586355199997
2024-03-15,85.78142351999999,1783.5503447519998,233.03396865599996,2.0,5600.419354838709,69.68088472637419,35.989986867342886,9.8,48.0,3.2777777777777777,4.777777777777778,-0.9902680687415704,0.1391731009600654,0.0,14.64406779661017,21.35,2895.8064516129034,0.8064516129032258,0.0,5505.0,5505.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,4,2024,spring,1,335.13770592000003,483.024271104,1725.483337344,1796.4935179199997,230.8531284,307.65943684800004
2024-03-16,406.92636863999996,1710.5187489119996,226.943251632,2.0,5600.419354838709,69.68088472637419,35.989986867342886,10.4,47.0,2.4722222222222223,4.416666666666667,-0.6156614753256582,-0.788010753606722,0.0,19.01123595505618,20.12,2895.8064516129034,0.8064516129032258,0.0,5484.0,5484.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,5,2024,spring,1,85.78142351999999,315.069047856,1783.5503447519998,1643.0856395040003,233.03396865599996,317.102766912
2024-03-17,265.932834048,1511.492896368,228.026028528,2.0,5600.419354838709,69.68088472637419,35.989986867342886,12.2,54.0,4.583333333333333,8.055555555555555,-0.6946583704589976,0.7193398003386509,0.2,11.781818181818185,16.21,2895.8064516129034,0.8064516129032258,0.0,4968.0,4968.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,6,2024,spring,1,406.92636863999996,469.110662784,1710.5187489119996,1779.451279776,226.943251632,323.83630108799997
2024-03-18,221.07322137600005,1569.1509172799997,224.785457856,2.0,5600.419354838709,69.68088472637419,35.989986867342886,8.5,52.0,2.6666666666666665,4.444444444444445,-0.3420201433256686,-0.9396926207859084,0.0,19.5,21.16,2895.8064516129034,0.8064516129032258,0.0,5494.0,5494.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,0,2024,spring,1,265.932834048,701.154333792,1511.492896368,1713.8411542079998,228.026028528,228.328800048
2024-03-19,51.96215016000001,1475.19110808,230.3819892,2.0,5600.419354838709,69.68088472637419,35.989986867342886,10.0,45.0,6.111111111111111,9.63888888888889,-0.9975640502598244,0.0697564737441252,0.2,7.363636363636364,17.33,2895.8064516129034,0.8064516129032258,0.0,5764.0,5764.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,1,2024,spring,1,221.07322137600005,513.679812768,1569.1509172799997,1737.4213990080004,224.785457856,205.247106864
2024-03-20,207.56173248000002,1930.8423527999998,259.517699424,2.0,5600.419354838709,69.68088472637419,35.989986867342886,6.1,42.0,6.833333333333334,8.416666666666666,-0.7547095802227722,0.656059028990507,0.0,6.146341463414633,21.19,2895.8064516129034,0.8064516129032258,0.0,6421.0,6421.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,2,2024,spring,1,51.96215016000001,520.3076508,1475.19110808,1683.0674409599997,230.3819892,194.37818255999997
2024-03-21,203.10217199999997,1535.9801241600003,208.464980832,2.0,5600.419354838709,69.68088472637419,35.989986867342886,6.3,49.0,3.9166666666666665,5.666666666666666,-0.984807753012208,-0.1736481776669303,0.0,12.51063829787234,21.94,2895.8064516129034,0.8064516129032258,0.0,5214.0,5214.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,3,2024,spring,1,207.56173248000002,335.13770592000003,1930.8423527999998,1725.483337344,259.517699424,230.8531284
2024-03-22,218.504383488,1317.0072418559998,174.90105216,2.0,5600.419354838709,69.68088472637419,35.989986867342886,11.2,69.0,5.472222222222222,8.055555555555555,0.0871557427476582,-0.9961946980917455,5.5,12.609137055837564,18.31,2895.8064516129034,0.8064516129032258,0.0,5137.0,5137.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,4,2024,spring,1,203.10217199999997,85.78142351999999,1535.9801241600003,1783.5503447519998,208.464980832,233.03396865599996
2024-03-23,72.780408,1111.2214956479997,149.797993824,2.0,5600.419354838709,69.68088472637419,35.989986867342886,14.8,78.0,3.638888888888889,7.527777777777778,-0.7071067811865475,-0.7071067811865477,0.5,21.435114503816795,19.82,2895.8064516129034,0.8064516129032258,0.0,5022.0,5022.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,5,2024,spring,1,218.504383488,406.92636863999996,1317.0072418559998,1710.5187489119996,174.90105216,226.943251632
2024-03-24,195.6967344,1240.1652274560001,198.92829499200002,2.0,5600.419354838709,69.68088472637419,35.989986867342886,12.2,77.0,5.972222222222222,7.416666666666666,0.8660254037844386,0.5000000000000001,3.4,12.893023255813953,6.85,2895.8064516129034,0.8064516129032258,0.0,5684.0,5684.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,6,2024,spring,1,72.780408,265.932834048,1111.2214956479997,1511.492896368,149.797993824,228.026028528
2024-03-25,124.45547241599999,1185.464556144,201.10514702400002,2.0,5600.419354838709,69.68088472637419,35.989986867342886,11.0,82.0,6.277777777777778,9.055555555555555,0.8571673007021123,0.5150380749100542,7.0,13.061946902654867,8.59,2895.8064516129034,0.8064516129032258,0.0,5777.0,5777.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,0,2024,spring,1,195.6967344,221.07322137600005,1240.1652274560001,1569.1509172799997,198.92829499200002,224.785457856
2024-03-26,99.424843776,1477.6063715520002,198.153505296,2.0,5600.419354838709,69.68088472637419,35.989986867342886,8.9,80.0,5.222222222222222,8.722222222222221,0.6293203910498374,0.7771459614569709,17.0,15.319148936170212,10.12,2895.8064516129034,0.8064516129032258,0.0,6553.0,6553.0,0.999721588061696,0.00027841193830391444,0.0,0.0,0.0,0.0,1,여수,3,1,2024,spring,1,124.45547241599999,51.96215016000001,1185.464556144,1475.19110808,201.10514702400002,230.3819892
