date,SOx,NOx,먼지,SOx_conc,NOx_conc,dust_conc,n_units,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,wind_sin,wind_cos,stagnation_idx,유연탄,LNG,oil_ton,coal_ratio,lng_ratio,gen_mwh,heat_efficiency,utilization,api_gen_mwh,solar_mwh,wind_mwh,wind_speed_max,pressure_mean,solar_radiation,renewable_mwh,renewable_ratio,month,dayofweek,season,year,plant_type,is_coal
2022-04-24,302084.01423936,610059.04208928,179567.15559264,6.11,21.60375,43.0825,8,15.63,91.75,146.1,0.88,0.0,0.5577451089796903,-0.8300122850953674,104.26136363636364,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,25456.0,81.800027,0.7322399999999999,11.792404,1007.5134,24.2,82.532267,0.0023950489623748,4,6,spring,2022,samcheonpo_coal,1
2022-04-25,373900.76322336,1231850.4585033602,118869.72977664,7.21375,25.09625,2.27,8,16.79,93.85,139.1,1.91,11.28,0.6547408137173398,-0.7558534691676395,49.13612565445026,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,43225.0,61.582598,0.3204,16.039202,1008.3013,21.15,61.902998,0.0017974729916221,4,0,spring,2022,samcheonpo_coal,1
2022-04-26,541652.29686432,1031136.1363008,132545.27982816,9.3525,17.4175,2.25,8,16.84,96.13,68.85,1.94,33.5,0.932639023143094,0.3608108264876419,49.551546391752574,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,47175.0,5.416764,0.1720799999999999,17.782688,999.3377,3.64,5.588844,0.0001625486674478,4,1,spring,2022,samcheonpo_coal,1
2022-04-27,661417.63424064,1042608.7729152,161926.54793856,11.2525,17.33625,2.68375,8,14.51,61.87,127.05,2.06,0.0,0.7981100233340114,-0.6025117348681135,30.03398058252427,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,47697.0,69.61321000000001,0.0,23.565567,1009.63403,25.55,69.61321000000001,0.0020209014330555,4,2,spring,2022,samcheonpo_coal,1
2022-04-28,791904.90547584,1069171.8987024,163785.87465984002,13.23625,17.3525,2.6487499999999997,8,15.35,55.57,71.78,4.04,0.0,0.9498629681973204,0.3126665022789878,13.754950495049505,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,47473.0,72.66625,0.0,13.797912,1013.15485,24.69,72.66625,0.002109345544095,4,3,spring,2022,samcheonpo_coal,1
2022-04-29,519944.1772780801,687247.56418464,6536786.89650624,10.70125,15.06,231.04375,8,11.28,74.41,46.49,3.18,6.0,0.725254219427144,0.688481166919709,23.399371069182383,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,39949.0,49.81901,0.0,23.598541,1010.92365,17.62,49.81901,0.0014470988442333,4,4,spring,2022,samcheonpo_coal,1
2022-04-30,368297.9620761599,544697.03848896,382046.38333056,7.5275,14.10625,138.6475,8,13.77,75.32,158.24,2.57,0.0,0.3707195397133166,-0.9287448642521512,29.30739299610895,14369.5,0.0,40.5,1.0,0.0,34377.0,37.625,67.455,28923.0,56.599737,0.0,12.10157,1014.49286,24.67,56.599737,0.0016437356951437,4,5,spring,2022,samcheonpo_coal,1
2022-05-01,237906.25151327997,533111.97732192,124753.47059808,6.512499999999999,18.41625,32.901250000000005,8,14.29,33.39,298.42,6.54,0.0,-0.8794824951097235,0.4759312353644959,5.105504587155964,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,20963.0,88.344905,0.0,15.876775,1010.29834,27.4,88.344905,0.0033034510666327,5,6,spring,2022,samcheonpo_coal,1
2022-05-02,263708.22640032,674927.77987296,511647.35416416,7.4175,23.91,186.4525,8,12.7,63.85,33.85,6.29,0.0,0.5570205743376967,0.8304986934152893,10.151033386327503,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,25924.0,78.27791900000001,1.50696,13.891522,1010.06885,25.77,79.78487900000002,0.0029843241468067,5,0,spring,2022,samcheonpo_coal,1
2022-05-03,279291.2188752,551492.5661395199,6257994.13474848,8.145,17.97375,347.6425,8,11.9,65.35,85.7,2.04,0.0,0.9971851335251156,0.0749787268263277,32.03431372549019,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,25797.0,86.129224,1.52784,15.1884165,1016.3294,27.41,87.65706399999999,0.0032778151675098,5,1,spring,2022,samcheonpo_coal,1
2022-05-04,262585.24144128,427901.26170816,61319.26719648,7.9675,16.09875,41.22125,8,12.76,90.9,74.7,2.73,0.0,0.964557418457798,0.2638730499653727,33.2967032967033,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,22334.0,87.344395,1.6848000000000003,12.4811535,1016.76276,27.76,89.029195,0.0033289533111565,5,2,spring,2022,samcheonpo_coal,1
2022-05-05,242192.59902432,425939.65063199995,59277.76563456,9.09375,14.72875,65.36625000000001,8,15.19,82.03,105.42,1.53,0.0,0.9640026489279632,-0.2658926340835155,53.61437908496732,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,22507.0,86.660273,0.4932,9.659814,1016.35626,27.55,87.153473,0.003259045447106,5,3,spring,2022,samcheonpo_coal,1
2022-05-06,240672.87839808,428306.65735968,55693.75677696,9.36625,16.822499999999998,74.20750000000001,8,16.35,80.54,79.96,1.9,0.0,0.984686283732773,0.1743356608056448,42.38947368421053,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,22348.0,81.55775400000002,0.0007199999999999,10.30883,1013.4558,25.77,81.55847400000002,0.0030504624477892,5,4,spring,2022,samcheonpo_coal,1
2022-05-07,182412.42663456,395228.47606847994,63162.71931744,9.5125,14.42125,58.44625,8,16.13,74.57,127.89,4.45,0.0,0.7891912858085884,-0.6141474695899893,16.757303370786513,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,19796.0,77.365811,0.0,14.986553,1012.4417,24.2,77.365811,0.0028941016661023,5,5,spring,2022,samcheonpo_coal,1
2022-05-08,185366.8822464,423999.68994432,60707.9284704,8.12625,17.205,40.5775,8,13.87,72.19,79.62,2.31,0.0,0.9836344239584563,0.1801758030477895,31.25108225108225,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,21847.0,75.69479500000001,0.0,15.226764,1015.32086,19.99,75.69479500000001,0.0028317692813485,5,6,spring,2022,samcheonpo_coal,1
2022-05-09,224581.5461232,881567.715672,202954.52962944,8.125,36.95125,32.78875,8,15.67,43.34,89.6,1.51,0.0,0.9999756307053947,0.0069812602979616,28.70198675496689,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,25895.0,63.91228999999999,0.0,15.119999,1014.30396,17.77,63.91228999999999,0.0023920359465276,5,0,spring,2022,samcheonpo_coal,1
2022-05-10,206517.52750176,659200.02827616,434591.35759872,6.57625,38.7425,45.395,8,15.51,67.27,91.61,1.49,0.0,0.9996052265701636,-0.0280961031748491,45.147651006711406,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,26298.0,60.290409999999994,0.0,15.30741,1013.44037,15.35,60.290409999999994,0.0022567862925294,5,1,spring,2022,samcheonpo_coal,1
2022-05-11,208192.33358784,480250.17906624,64935.210816,14.0075,74.28,37.6275,8,18.21,79.23,69.94,1.29,0.0,0.9393339429507316,0.3430039994236679,61.418604651162795,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,22360.0,50.754147,0.0,8.587338,1011.6889,11.12,50.754147,0.0019005039867792,5,2,spring,2022,samcheonpo_coal,1
2022-05-12,288156.81043296005,798875.96623488,460119.26457504,12.80375,21.46625,39.26,8,17.9,86.98,211.91,2.06,0.0,-0.528586500185072,-0.848879444810685,42.22330097087379,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,27647.0,42.586198,0.0,11.090103,1007.7469,7.32,42.586198,0.0015951406059243,5,3,spring,2022,samcheonpo_coal,1
2022-05-13,419640.2694086399,956501.07628896,135884.65515551998,8.70375,19.19875,29.13,8,16.83,92.0,213.73,2.43,0.0,-0.555279961530923,-0.8316634922384274,37.86008230452675,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,33283.0,23.230361,0.0,7.5942073,1004.61646,4.17,23.230361,0.000870765153552,5,4,spring,2022,samcheonpo_coal,1
2022-05-14,222831.26108352,661864.31361792,411878.1064032,8.022499999999999,23.08,49.035,8,16.48,25.24,38.47,3.19,0.0,0.6221047786506828,0.7829339974608236,7.912225705329154,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,25069.0,79.055962,0.0,15.042659,1007.86554,27.68,79.055962,0.0029571398997148,5,5,spring,2022,samcheonpo_coal,1
2022-05-15,185544.98914176,556826.6246140801,84434.32865952,4.505,32.401250000000005,30.64875,8,13.24,73.53,76.07,2.4,0.0,0.9705905654113182,0.2407362754853072,30.637500000000003,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,22160.0,78.362123,0.0,17.28,1010.2476,26.01,78.362123,0.0029312624752124,5,6,spring,2022,samcheonpo_coal,1
2022-05-16,279713.15858016,572812.43017536,122961.28245696,7.45875,24.56875,29.36625,8,15.7,59.79,48.74,2.45,0.0,0.7517247184745591,0.6594770258578723,24.40408163265306,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,22380.0,84.283351,0.0,13.896187,1009.2732,27.5,84.283351,0.0031520574658161,5,0,spring,2022,samcheonpo_coal,1
2022-05-17,252816.04602432,885128.10012576,152968.46423040002,7.69625,35.46375,11.655,8,15.37,77.19,75.51,2.02,0.0,0.9681913251866732,0.2502110266020935,38.21287128712871,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,26370.0,79.276005,0.0,12.7279215,1011.07495,26.56,79.276005,0.0029653463445394,5,1,spring,2022,samcheonpo_coal,1
2022-05-18,382599.65625408,883865.11716,138699.20210688,13.135,22.4325,14.11,8,19.22,48.95,134.16,1.04,0.0,0.7173971459631786,-0.6966644349784807,47.06730769230769,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,32552.0,78.09930300000002,0.0,14.88242,1014.8638,27.9,78.09930300000002,0.0029214599877618,5,2,spring,2022,samcheonpo_coal,1
2022-05-19,415967.26368672,910612.55931552,140917.51260288002,10.0325,22.83625,11.42875,8,16.29,73.91,95.08,1.39,0.0,0.9960720346911794,-0.0885466075362221,53.1726618705036,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,32606.0,51.874743,0.0,15.072783,1014.863,21.31,51.874743,0.0019423835296838,5,3,spring,2022,samcheonpo_coal,1
2022-05-20,453595.3221744,932575.16916864,138230.13862368002,10.86,21.82625,13.25875,8,17.77,85.42,74.24,2.08,0.0,0.962407846499124,0.2716084258577387,41.06730769230769,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,32522.0,41.611234,0.1403999999999999,8.647496,1011.009,20.1,41.751634,0.0015639294386727,5,4,spring,2022,samcheonpo_coal,1
2022-05-21,448667.2975104,898824.94604928,141238.30188384,9.6625,19.775,12.755,8,20.68,58.97,297.41,2.08,0.0,-0.887735051599993,0.4603547307900265,28.350961538461537,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,31478.0,70.35371199999999,0.54216,12.979984,1005.5742,26.07,70.89587199999998,0.0026527161007247,5,5,spring,2022,samcheonpo_coal,1
2022-05-22,410750.14733568,857893.74626016,475762.56636672,12.8675,20.88,383.85875,8,23.26,55.54,257.37,2.72,0.0,-0.9758024086333086,-0.2186542002922274,20.419117647058822,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,20324.0,75.73559199999998,0.8827200000000001,18.79255,1004.1402,26.94,76.61831199999999,0.0028662193564375,5,6,spring,2022,samcheonpo_coal,1
2022-05-23,434331.95359104,1259492.03135424,3185432.80475328,10.44625,37.9075,168.6375,8,17.54,87.48,74.12,2.05,0.0,0.961836880762286,0.2736234909606185,42.67317073170732,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,24428.0,70.44063299999999,0.22608,9.83268,1008.68365,26.12,70.66671299999999,0.0026441643137051,5,0,spring,2022,samcheonpo_coal,1
2022-05-24,474450.3145612801,920473.74793152,155843.61773184003,9.73625,19.63375,11.7175,8,19.48,70.85,110.73,0.9,0.0,0.9352588236142731,-0.3539645926524937,78.72222222222221,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,32696.0,73.18439,0.27288,15.072783,1010.0035,27.64,73.45727,0.0027482927232341,5,1,spring,2022,samcheonpo_coal,1
2022-05-25,451060.4377152,919498.96760544,152314.13155104,13.945,19.59375,19.815,8,19.69,77.34,182.12,1.23,0.0,-0.0369925378826122,-0.9993155418290078,62.87804878048781,11586.935483870968,0.0,26.032258064516128,1.0,0.0,26654.870967741936,36.81,52.1275,32545.0,73.567828,1.19592,10.24578,1005.9803,27.06,74.763748,0.0027970359039725,5,2,spring,2022,samcheonpo_coal,1
