date,SOx,NOx,먼지,SOx_conc,NOx_conc,dust_conc,n_units,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,wind_sin,wind_cos,stagnation_idx,유연탄,LNG,oil_ton,coal_ratio,lng_ratio,gen_mwh,heat_efficiency,utilization,api_gen_mwh,renewable_mwh,wind_speed_max,pressure_mean,solar_radiation,solar_mwh,wind_mwh,renewable_ratio,dayofweek,season,plant_type,is_coal,hydro_mwh,gen_mwh_combined
2025-11-13,11518.403789088,10196.848110672,1984.631089104,17.540000000000003,5.675,69.355,6,8.536,40.338,196.076,0.184,0.0,-0.2769121787543934,-0.9608952311555587,219.2282608695652,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56066.429,139.17467,30.421598,1016.989,9.98,31.819638,49.240571,0.0029234197891896,3,autumn,yeongheung_coal,1,58.114461000000006,56066.429
2025-11-14,12050.291331072,10065.833996832,1917.220639968,17.825,5.756666666666667,69.465,6,7.07,45.989999999999995,150.56799999999998,0.104,0.0,0.4913902546102482,-0.8709395028784005,442.21153846153845,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56043.681,140.443401,24.248613,1018.5848,12.43,41.997638,42.092783,0.00294999137507,4,autumn,yeongheung_coal,1,56.35298,56043.681
2025-11-15,13027.850437104,10217.164018608,1660.290032736,18.368333333333336,5.868333333333333,73.98333333333333,6,7.004,62.367999999999995,185.964,0.086,0.0,-0.103903566139613,-0.9945873762236634,623.68,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,56237.423,96.292553,14.565548,1023.5169,11.88,39.885245,2.7052069999999997,0.0020244872837568,5,autumn,yeongheung_coal,1,53.70210099999999,56237.423
2025-11-16,11021.191187184,8863.00268256,1298.340249264,17.485,5.3,70.90666666666667,6,8.692,51.932,189.098,1.994,0.0,-0.1581235999141201,-0.9874193269073678,26.044132397191575,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,50507.292,207.996859,39.555794,1022.5301,11.6,36.052333,119.99975,0.0043627505284072,6,autumn,yeongheung_coal,1,51.944776,50507.292
2025-11-17,9607.384404144,7410.748160736,1218.829519872,15.755000000000004,4.096666666666667,127.97166666666664,6,1.882,45.065999999999995,212.102,0.966,0.0,-0.5314281493277182,-0.8471033715563387,46.65217391304348,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,36926.648,451.0689,46.38974,1026.329,10.76,20.703277,374.569737,0.0094132129219536,0,autumn,yeongheung_coal,1,55.795886,36926.648
2025-11-18,9295.415539344,7105.4904009599995,1003.418222832,16.39166666666667,4.295,95.85166666666667,6,2.91,43.072,228.37399999999997,0.86,0.0,-0.7474967333566391,-0.6642654842915998,50.08372093023256,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,36461.08,233.321558,36.776424,1024.685,9.78,32.395314,145.787204,0.004891339869154,1,autumn,yeongheung_coal,1,55.13904,36461.08
2025-11-19,9866.347676352,7432.217649072,946.084532112,16.156666666666666,5.078333333333333,108.045,6,3.0940000000000003,65.096,215.908,0.086,0.0,-0.5864854541692383,-0.8099597595238311,650.96,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,37006.353,111.040116,26.427528,1023.29926,10.97,34.046612,25.39652,0.002333821429203,2,autumn,yeongheung_coal,1,51.596984,37006.353
2025-11-20,9391.514835743998,7469.561988288,978.309768096,15.536666666666669,4.483333333333333,93.14833333333333,6,5.43,46.8,214.358,0.54,0.0,-0.5643620119035797,-0.8255274189996016,86.66666666666666,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,37014.727,203.75094,36.43655,1020.8794,10.49,31.388066,123.742522,0.0042740726848231,3,autumn,yeongheung_coal,1,48.620352,37014.727
2025-11-21,9494.057714112005,7554.254118192,964.813279968,15.54,5.501666666666666,100.53833333333334,6,9.136,54.61600000000001,202.94,0.724,0.0,-0.3897669639947601,-0.920913521335368,75.4364640883978,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,37069.259,169.17233199999998,34.145008,1022.42926,11.03,39.988591,80.592545,0.0035512949996054,4,autumn,yeongheung_coal,1,48.591196,37069.259
2025-11-22,9634.562926272,7570.374966432,1080.562665024,15.748333333333331,5.28,92.99833333333332,6,9.244,65.67,141.782,0.238,0.0,0.6186552490604995,-0.7856625756709373,275.92436974789916,19479.733333333337,0.0,94.23333333333332,1.0,0.0,47467.628333333334,19.084999999999997,80.1072052194729,37434.161,152.750356,24.590923,1022.08417,10.76,34.396426,67.320452,0.0032076678137424,5,autumn,yeongheung_coal,1,51.033478,37434.161
