date,SOx,NOx,먼지,n_units,gen_mwh,utilization,heat_efficiency,temp_mean,humidity_mean,wind_speed_mean,wind_speed_max,wind_sin,wind_cos,precipitation,stagnation_idx,solar_radiation,유연탄,무연탄,유류,우드펠릿,api_gen_mwh,gen_mwh_combined,coal_ratio,biomass_ratio,oil_ratio,renewable_ratio,solar_mwh,wind_mwh,is_coal,plant,month,dayofweek,year,season,seasonal_mgmt,SOx_lag1,SOx_lag7,NOx_lag1,NOx_lag7,먼지_lag1,먼지_lag7
2021-09-11,0.0,2412.0314537759996,235.635153984,2.0,5569.5,75.41435604632373,35.67,22.73,64.42,1.57,4.527777777777778,-0.3655266949468287,-0.9308008569405424,0.0,41.031847133757964,21.69,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,5,2021,autumn,0,0.0,4.820192639999999,2219.610163392,2752.3434530880004,229.158444672,226.84076596799997
2021-09-12,0.0,2504.774477088,235.71989683199996,2.0,5569.5,75.41435604632373,35.67,22.47,83.04,1.25,4.361111111111111,0.8287446662061635,-0.5596269098558742,0.0,66.432,19.94,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,6,2021,autumn,0,0.0,7.872488208,2412.0314537759996,2331.5752546559997,235.635153984,230.577316128
2021-09-13,2.3223049919999994,2578.5417466080003,230.890732848,2.0,5569.5,75.41435604632373,35.67,20.96,76.66,2.15,4.111111111111112,-0.15419307053968262,-0.9880407365071262,0.0,35.65581395348837,13.58,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,0,2021,autumn,0,0.0,10.279316016000001,2504.774477088,2704.687857072,235.71989683199996,230.65871428799997
2021-09-14,1.3703600159999998,2886.74285544,233.76131999999998,2.0,5569.5,75.41435604632373,35.67,20.26,88.47,1.05,3.8333333333333335,0.7356243592037873,0.6773896974017373,0.0,84.25714285714285,15.37,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,1,2021,autumn,0,2.3223049919999994,17.124452352000002,2578.5417466080003,2591.599392,230.890732848,218.066060016
2021-09-15,1.219604544,2470.023886752,231.28035119999998,2.0,5569.5,75.41435604632373,35.67,19.62,82.01,1.26,5.861111111111112,-0.891164942481793,-0.4536794521371037,0.5,65.0873015873016,16.2,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,2,2021,autumn,0,1.3703600159999998,21.345692256,2886.74285544,2492.83549008,233.76131999999998,221.833111968
2021-09-16,3.614942304,2889.059947776,237.981178656,2.0,5569.5,75.41435604632373,35.67,20.3,81.32,1.54,3.222222222222222,-0.9525552956573241,-0.30436558398608043,0.0,52.8051948051948,12.03,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,3,2021,autumn,0,1.219604544,2.3513892480000003,2470.023886752,2638.7558818559996,231.28035119999998,232.13405376000003
2021-09-17,21.675058848000003,2363.301222624,395.287902144,2.0,5569.5,75.41435604632373,35.67,19.47,90.37,2.04,5.666666666666666,-0.869494929505219,-0.493941866584231,4.0,44.299019607843135,2.97,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,4,2021,autumn,0,3.614942304,0.0,2889.059947776,2219.610163392,237.981178656,229.158444672
2021-09-18,0.0,1252.8618356160002,167.486174352,2.0,5569.5,75.41435604632373,35.67,21.2,85.0,4.305555555555555,5.805555555555555,-0.3420201433256686,0.9396926207859084,2.3,19.741935483870968,13.87,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,5,2021,autumn,0,21.675058848000003,0.0,2363.301222624,2412.0314537759996,395.287902144,235.635153984
2021-09-19,0.0,1459.3340410560002,91.46905732799999,2.0,5569.5,75.41435604632373,35.67,20.7,82.0,1.9444444444444444,2.694444444444444,0.0,1.0,0.0,42.17142857142857,16.14,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,6,2021,autumn,0,0.0,0.0,1252.8618356160002,2504.774477088,167.486174352,235.71989683199996
2021-09-20,0.0,1205.01625176,95.28264792,2.0,5569.5,75.41435604632373,35.67,21.3,82.0,3.0,4.611111111111112,0.4999999999999999,-0.8660254037844387,0.6,27.333333333333332,13.14,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,0,2021,autumn,0,0.0,2.3223049919999994,1459.3340410560002,2578.5417466080003,91.46905732799999,230.890732848
2021-09-21,0.0,1343.4065498880002,98.412438528,2.0,5569.5,75.41435604632373,35.67,23.2,84.0,4.0,6.0,0.1564344650402309,-0.9876883405951375,2.9,21.0,9.48,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,1,2021,autumn,0,0.0,1.3703600159999998,1205.01625176,2886.74285544,95.28264792,233.76131999999998
2021-09-22,0.0,1353.2584710240003,104.09161723199999,2.0,5569.5,75.41435604632373,35.67,21.91,53.42,4.92,3.2499999999999996,-0.9862856015372314,-0.1650476058606773,0.0,10.857723577235772,17.41,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,2,2021,autumn,0,0.0,1.219604544,1343.4065498880002,2470.023886752,98.412438528,231.28035119999998
2021-09-23,0.0,1391.56891056,113.51269497599998,2.0,5569.5,75.41435604632373,35.67,18.87,75.76,2.35,5.027777777777778,-0.9986837932699102,-0.051290165334333865,0.0,32.238297872340425,19.03,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,3,2021,autumn,0,0.0,3.614942304,1353.2584710240003,2889.059947776,104.09161723199999,237.981178656
2021-09-24,0.0,1426.867981344,78.38215113599999,2.0,5569.5,75.41435604632373,35.67,18.45,94.51,2.33,4.861111111111111,-0.9708002778429954,-0.2398891838744777,3.57,40.562231759656655,12.06,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,4,2021,autumn,0,0.0,21.675058848000003,1391.56891056,2363.301222624,113.51269497599998,395.287902144
2021-09-25,0.0,1243.3431467519997,54.461366063999996,2.0,5569.5,75.41435604632373,35.67,18.25,95.61,1.92,3.75,-0.7553961896900084,-0.6552683393860997,13.5,49.796875,6.02,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,5,2021,autumn,0,0.0,0.0,1426.867981344,1252.8618356160002,78.38215113599999,167.486174352
2021-09-26,0.0,1371.8938176000004,71.086760064,2.0,5569.5,75.41435604632373,35.67,17.93,87.03,0.94,4.25,0.7399833821035143,-0.6726251513366449,0.0,92.58510638297874,14.62,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,6,2021,autumn,0,0.0,0.0,1243.3431467519997,1459.3340410560002,54.461366063999996,91.46905732799999
2021-09-27,0.0,1437.6116223360002,79.6989816,2.0,5569.5,75.41435604632373,35.67,18.95,86.5,1.51,2.388888888888889,-0.8600304323058644,-0.5102427417492462,0.5,57.28476821192053,10.59,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,0,2021,autumn,0,0.0,0.0,1371.8938176000004,1205.01625176,71.086760064,95.28264792
2021-09-28,0.0,1270.2691192319999,76.465718496,2.0,5569.5,75.41435604632373,35.67,19.95,85.54,1.31,2.611111111111111,0.5405340302350873,-0.8413221512344803,0.0,65.29770992366413,8.72,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,1,2021,autumn,0,0.0,0.0,1437.6116223360002,1343.4065498880002,79.6989816,98.412438528
2021-09-29,0.0,1306.695966912,49.337537760000004,2.0,5569.5,75.41435604632373,35.67,18.7,92.26,1.85,6.0,-0.9883615104677607,-0.15212338618991714,6.5,49.87027027027027,11.43,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,2,2021,autumn,0,0.0,0.0,1270.2691192319999,1353.2584710240003,76.465718496,104.09161723199999
2021-09-30,0.0,1401.4081438560002,56.25382103999999,2.0,5569.5,75.41435604632373,35.67,18.02,88.08,0.79,3.5277777777777777,0.17175716364931748,0.9851393184393472,0.0,111.49367088607595,18.78,0.0,0.0,1.2333333333333334,3260.8333333333335,,5569.5,0.0,0.9996219165764035,0.00037808342359649304,0.0,0.0,0.0,1,영동,9,3,2021,autumn,0,0.0,0.0,1306.695966912,1391.56891056,49.337537760000004,113.51269497599998
2021-10-01,0.0,1260.989831088,73.517910912,2.0,3432.7419354838707,71.52,35.67,18.3,81.43,1.11,3.3888888888888884,0.9543967750966027,-0.29854111221941415,0.0,73.36036036036036,18.58,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,4,2021,autumn,0,0.0,0.0,1401.4081438560002,1426.867981344,56.25382103999999,78.38215113599999
2021-10-02,0.0,1094.0798525760001,53.104090896,2.0,3432.7419354838707,71.52,35.67,19.05,79.13,1.89,3.138888888888889,0.6528919625527047,-0.7574510447772038,0.5,41.86772486772487,18.15,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,5,2021,autumn,0,0.0,0.0,1260.989831088,1243.3431467519997,73.517910912,54.461366063999996
2021-10-03,0.0,1006.7024859840001,71.847355968,2.0,3432.7419354838707,71.52,35.67,26.66,41.26,3.43,4.694444444444444,-0.5172803660856368,-0.8558159982509731,0.0,12.029154518950437,18.0,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,6,2021,autumn,0,0.0,0.0,1094.0798525760001,1371.8938176000004,53.104090896,71.086760064
2021-10-04,3.6461815200000003,1009.691160624,58.66076376000001,2.0,3432.7419354838707,71.52,35.67,22.34,84.81,1.61,6.833333333333334,0.5883499094171553,-0.8086064457378666,1.5,52.67701863354037,5.86,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,0,2021,autumn,0,0.0,0.0,1006.7024859840001,1437.6116223360002,71.847355968,79.6989816
2021-10-05,8.007021792,1264.656190896,41.738826384,2.0,3432.7419354838707,71.52,35.67,17.1,96.92,2.81,6.888888888888889,-0.9830315311084533,-0.18343666167527672,10.5,34.49110320284697,16.1,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,1,2021,autumn,0,3.6461815200000003,0.0,1009.691160624,1270.2691192319999,58.66076376000001,76.465718496
2021-10-06,7.2701265600000005,1252.533405312,61.362424080000004,2.0,3432.7419354838707,71.52,35.67,16.9,97.38,1.0,6.027777777777778,0.9556389246330589,-0.29454073695529936,43.0,97.38,2.69,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,2,2021,autumn,0,8.007021792,0.0,1264.656190896,1306.695966912,41.738826384,49.337537760000004
2021-10-07,0.0,1266.9932721599998,39.169845792,2.0,3432.7419354838707,71.52,35.67,16.69,97.43,2.32,5.111111111111111,-0.993999199399457,-0.10938734658651511,1.5,41.99568965517242,10.89,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,3,2021,autumn,0,7.2701265600000005,0.0,1252.533405312,1401.4081438560002,61.362424080000004,56.25382103999999
2021-10-08,0.0,1503.1023972480002,40.072656671999994,2.0,3432.7419354838707,71.52,35.67,18.4,97.18,1.12,3.9722222222222223,-0.2881962681340892,-0.9575713608048144,6.5,86.76785714285714,3.22,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,4,2021,autumn,0,0.0,0.0,1266.9932721599998,1260.989831088,39.169845792,73.517910912
2021-10-09,0.0,1396.2591429120002,49.300319664,2.0,3432.7419354838707,71.52,35.67,20.18,96.8,1.46,6.416666666666667,-0.7220017876668933,-0.6918911898599449,7.0,66.3013698630137,3.09,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,5,2021,autumn,0,0.0,0.0,1503.1023972480002,1094.0798525760001,40.072656671999994,53.104090896
2021-10-10,0.0,1114.963682112,65.035828224,2.0,3432.7419354838707,71.52,35.67,23.43,73.91,3.66,4.194444444444445,-0.9320078692827984,-0.3624380382837018,0.0,20.19398907103825,16.28,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,6,2021,autumn,0,0.0,0.0,1396.2591429120002,1006.7024859840001,49.300319664,71.847355968
2021-10-11,0.0,1405.0341031680002,32.151654144000005,2.0,3432.7419354838707,71.52,35.67,15.3,93.81,1.43,7.888888888888888,-0.7323052377541319,-0.6809765331917571,11.0,65.6013986013986,2.32,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,0,2021,autumn,0,0.0,3.6461815200000003,1114.963682112,1009.691160624,65.035828224,58.66076376000001
2021-10-12,0.0,1401.8675464799999,74.694164688,2.0,3432.7419354838707,71.52,35.67,16.54,80.92,2.07,3.9166666666666665,-0.6999126958958752,-0.7142284075306498,0.0,39.09178743961353,3.2,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,1,2021,autumn,0,0.0,8.007021792,1405.0341031680002,1264.656190896,32.151654144000005,41.738826384
2021-10-13,0.0,1149.162845616,61.901304912,2.0,3432.7419354838707,71.52,35.67,17.02,82.49,1.47,3.3888888888888884,-0.5516458706284302,-0.8340784336131712,0.5,56.115646258503396,7.15,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,2,2021,autumn,0,0.0,7.2701265600000005,1401.8675464799999,1252.533405312,74.694164688,61.362424080000004
2021-10-14,0.0,962.1562803839998,65.909306016,2.0,3432.7419354838707,71.52,35.67,19.66,71.45,1.37,3.6666666666666665,-0.8950122241805396,-0.44604161080262844,0.0,52.153284671532845,15.8,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,3,2021,autumn,0,0.0,0.0,1149.162845616,1266.9932721599998,61.901304912,39.169845792
2021-10-15,0.0,925.452652752,31.770998207999998,2.0,3432.7419354838707,71.52,35.67,15.29,91.93,2.73,5.888888888888888,-0.8463791234812154,-0.5325808664749134,17.3,33.67399267399268,5.28,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,4,2021,autumn,0,0.0,0.0,962.1562803839998,1503.1023972480002,65.909306016,40.072656671999994
2021-10-16,2.1655628639999995,1224.2560831199999,21.730064976,2.0,3432.7419354838707,71.52,35.67,8.72,55.38,3.41,8.666666666666666,-0.9977079598679978,0.0676670290173708,10.5,16.240469208211145,4.67,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,5,2021,autumn,0,0.0,0.0,925.452652752,1396.2591429120002,31.770998207999998,49.300319664
2021-10-17,0.0,1263.0642952320002,21.42787248,2.0,3432.7419354838707,71.52,35.67,7.07,54.06,1.82,9.027777777777777,-0.9959159746812619,-0.0902849454486853,0.0,29.703296703296704,14.99,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,6,2021,autumn,0,2.1655628639999995,0.0,1224.2560831199999,1114.963682112,21.730064976,65.035828224
2021-10-18,3.58129224,1346.115830544,40.142630592,2.0,3432.7419354838707,71.52,35.67,12.64,61.38,3.13,4.138888888888889,-0.9570162992883052,-0.29003414091537066,0.0,19.610223642172524,16.28,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,0,2021,autumn,0,0.0,0.0,1263.0642952320002,1405.0341031680002,21.42787248,32.151654144000005
2021-10-19,1.426260384,1227.622089888,72.628903728,2.0,3432.7419354838707,71.52,35.67,8.3,90.11,2.23,8.722222222222221,0.464378391007893,-0.8856368951014408,50.98,40.408071748878925,10.48,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,1,2021,autumn,0,3.58129224,0.0,1346.115830544,1401.8675464799999,40.142630592,74.694164688
2021-10-20,14.982108624,1146.28986432,39.830326991999996,2.0,3432.7419354838707,71.52,35.67,10.55,84.89,1.96,6.666666666666666,-0.24378428267459112,-0.9698294816723376,2.5,43.31122448979592,11.16,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,2,2021,autumn,0,1.426260384,0.0,1227.622089888,1149.162845616,72.628903728,61.901304912
2021-10-21,3.58537248,1372.2187786559998,48.022822224,2.0,3432.7419354838707,71.52,35.67,10.24,84.93,1.74,3.0277777777777777,-0.9198899590563326,-0.3921765714921516,0.0,48.81034482758621,11.1,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,3,2021,autumn,0,14.982108624,0.0,1146.28986432,962.1562803839998,39.830326991999996,65.909306016
2021-10-22,30.284869104000002,1116.884647008,28.339805952,2.0,3432.7419354838707,71.52,35.67,9.78,82.54,3.02,8.25,-0.8055147827148522,-0.5925756785659064,48.0,27.33112582781457,10.61,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,4,2021,autumn,0,3.58537248,0.0,1372.2187786559998,925.452652752,48.022822224,31.770998207999998
2021-10-23,8.753705855999998,789.1418638079999,56.50420953599999,2.0,3432.7419354838707,71.52,35.67,11.75,56.05,2.09,3.6666666666666665,-0.7889768598239172,-0.6144229118956999,0.0,26.81818181818182,14.27,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,5,2021,autumn,0,30.284869104000002,2.1655628639999995,1116.884647008,1224.2560831199999,28.339805952,21.730064976
2021-10-24,0.71795664,818.720090208,69.775358688,2.0,3432.7419354838707,71.52,35.67,11.84,60.54,2.59,3.222222222222222,-0.8467507287796856,-0.5319898526391938,0.0,23.374517374517374,15.29,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,6,2021,autumn,0,8.753705855999998,0.0,789.1418638079999,1263.0642952320002,56.50420953599999,21.42787248
2021-10-25,0.0,817.1245585440001,74.269530288,2.0,3432.7419354838707,71.52,35.67,11.37,63.81,2.26,2.833333333333333,-0.9753423205085128,-0.22069743502150077,0.0,28.234513274336287,14.71,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,0,2021,autumn,0,0.71795664,3.58129224,818.720090208,1346.115830544,69.775358688,40.142630592
2021-10-26,0.0,1326.7172753280001,121.103214912,2.0,3432.7419354838707,71.52,35.67,16.26,46.34,2.43,3.5,-0.8715563142552755,-0.49029541205456895,0.0,19.069958847736626,14.41,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,1,2021,autumn,0,0.0,1.426260384,817.1245585440001,1227.622089888,74.269530288,72.628903728
2021-10-27,0.0,1448.2618164,80.696728368,2.0,3432.7419354838707,71.52,35.67,11.93,54.52,1.89,4.694444444444444,-0.9025101322420254,-0.430668621100356,0.0,28.84656084656085,14.83,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,2,2021,autumn,0,0.0,14.982108624,1326.7172753280001,1146.28986432,121.103214912,39.830326991999996
2021-10-28,0.0,950.77054152,57.44869718399999,2.0,3432.7419354838707,71.52,35.67,10.93,70.78,1.5,5.944444444444444,-0.9691879330904618,-0.2463224519848698,0.0,47.18666666666667,12.97,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,3,2021,autumn,0,0.0,3.58537248,1448.2618164,1372.2187786559998,80.696728368,48.022822224
2021-10-29,0.0,627.1951023359999,54.291824928000004,2.0,3432.7419354838707,71.52,35.67,12.35,64.18,2.69,3.3611111111111107,-0.835135979852597,-0.5500435393272451,0.0,23.858736059479558,10.56,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,4,2021,autumn,0,0.0,30.284869104000002,950.77054152,1116.884647008,57.44869718399999,28.339805952
2021-10-30,0.0,31.011761088000004,7.39191744,2.0,3432.7419354838707,71.52,35.67,13.1,65.82,2.77,4.944444444444445,-0.8384804019666346,-0.544931753082779,0.0,23.761732851985556,9.62,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,5,2021,autumn,0,0.0,8.753705855999998,627.1951023359999,789.1418638079999,54.291824928000004,56.50420953599999
2021-10-31,0.0,54.490480128,7.04515392,2.0,3432.7419354838707,71.52,35.67,14.33,64.32,1.42,2.305555555555556,0.9168511641617935,-0.39922918577574457,0.0,45.29577464788732,13.59,0.0,0.0,1.096774193548387,1266.967741935484,,3432.7419354838707,0.0,0.9991350801322819,0.0008649198677181378,0.0,0.0,0.0,1,영동,10,6,2021,autumn,0,0.0,0.71795664,31.011761088000004,818.720090208,7.39191744,69.775358688
2021-11-01,0.0,44.68449369599999,9.033314976,2.0,1078.6333333333334,22.47,35.67,12.17,72.02,2.24,3.8055555555555554,-0.9960565652217835,0.08872045355262126,0.0,32.15178571428571,13.73,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,0,2021,autumn,0,0.0,0.0,54.490480128,817.1245585440001,7.04515392,74.269530288
2021-11-02,0.0,55.904318208,22.951304639999996,2.0,1078.6333333333334,22.47,35.67,12.01,92.31,2.56,7.055555555555555,-0.837718716620439,-0.5461019610144289,8.4,36.05859375,11.75,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,1,2021,autumn,0,0.0,0.0,44.68449369599999,1326.7172753280001,9.033314976,121.103214912
2021-11-03,0.0,23.248296000000003,7.119525168000001,2.0,1078.6333333333334,22.47,35.67,10.77,73.58,2.1,3.9722222222222223,-0.47500998265914995,-0.8799804068126483,0.5,35.03809523809524,9.51,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,2,2021,autumn,0,0.0,0.0,55.904318208,1448.2618164,22.951304639999996,80.696728368
2021-11-04,0.0,69.878662272,20.226516768,2.0,1078.6333333333334,22.47,35.67,12.08,62.54,1.99,3.0555555555555554,-0.9997620270799091,-0.021814885034560836,0.0,31.42713567839196,13.16,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,3,2021,autumn,0,0.0,0.0,23.248296000000003,950.77054152,7.119525168000001,57.44869718399999
2021-11-05,0.0,19.828270943999996,9.849963456000001,2.0,1078.6333333333334,22.47,35.67,11.8,64.94,1.3,2.7777777777777777,-0.9293260431111182,-0.3692602139351492,0.0,49.95384615384615,12.64,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,4,2021,autumn,0,0.0,0.0,69.878662272,627.1951023359999,20.226516768,54.291824928000004
2021-11-06,0.0,22.627647791999998,10.8301032,2.0,1078.6333333333334,22.47,35.67,12.62,80.97,1.34,2.2222222222222223,0.6915130557822695,-0.7223639620597555,0.0,60.42537313432835,11.32,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,5,2021,autumn,0,0.0,0.0,19.828270943999996,31.011761088000004,9.849963456000001,7.39191744
2021-11-07,0.0,23.141762207999996,11.224036512000001,2.0,1078.6333333333334,22.47,35.67,14.71,82.42,1.34,5.916666666666667,0.9208454801410262,-0.38992768778818837,0.0,61.50746268656716,10.92,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,6,2021,autumn,0,0.0,0.0,22.627647791999998,54.490480128,10.8301032,7.04515392
2021-11-08,0.0,34.121470032,13.702678415999998,2.0,1078.6333333333334,22.47,35.67,8.12,53.6,4.35,8.5,-0.97781980720689,-0.20944790434349198,2.5,12.321839080459771,4.42,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,0,2021,autumn,0,0.0,0.0,23.141762207999996,44.68449369599999,11.224036512000001,9.033314976
2021-11-09,0.0,115.934405184,47.02444156799999,2.0,1078.6333333333334,22.47,35.67,7.41,62.45,3.67,5.361111111111112,-0.8794824951097238,-0.47593123536449544,0.0,17.016348773841962,10.16,0.0,0.0,3.8333333333333335,580.5,,1078.6333333333334,0.0,0.99343981745579,0.006560182544209926,0.0,0.0,0.0,1,영동,11,1,2021,autumn,0,0.0,0.0,34.121470032,55.904318208,13.702678415999998,22.951304639999996
